photos,photo_id,date_time,seedling_id,sample,mean_ndvi,median_ndvi,sd_ndvi,seedling_sp,soil_type,treatment
2022_1118_152114_014_CALIBRATED.JPG,2022_1118_152114_014,11/18/22,3348,3,0.0345741361,0.03468208092,0.01937856647,P,C,C
2022_1118_152234_016_CALIBRATED.JPG,2022_1118_152234_016,11/18/22,3359,3,0.04492980329,0.04347826087,0.02403835678,P,C,C
2022_1118_152349_018_CALIBRATED.JPG,2022_1118_152349_018,11/18/22,3531,3,0.047969245,-0.005263157895,0.06975382366,Q,Q,C
2022_1118_152503_020_CALIBRATED.JPG,2022_1118_152503_020,11/18/22,4146,3,0.06805267892,0.09411764706,0.05879639651,Q,P,C
2022_1118_152650_022_CALIBRATED.JPG,2022_1118_152650_022,11/18/22,3813,3,0.1292647927,0.1351351351,0.02864523989,P,Q,C
2022_1118_152804_024_CALIBRATED.JPG,2022_1118_152804_024,11/18/22,3356,3,0.1356096512,0.137829912,0.02034858394,P,C,C
2022_1118_152948_026_CALIBRATED.JPG,2022_1118_152948_026,11/18/22,3495,3,0.1026773687,0.1151515152,0.04970590186,Q,Q,C
2022_1118_153131_028_CALIBRATED.JPG,2022_1118_153131_028,11/18/22,4319,3,0.1275879118,0.1394658754,0.04928961983,P,P,C
2022_1118_153314_030_CALIBRATED.JPG,2022_1118_153314_030,11/18/22,3593,3,0.1194135185,0.1178082192,0.01577130421,Q,Q,C
2022_1118_153438_032_CALIBRATED.JPG,2022_1118_153438_032,11/18/22,3006,3,0.1321177244,0.1320754717,0.01077778385,Q,C,C
2022_1118_153600_034_CALIBRATED.JPG,2022_1118_153600_034,11/18/22,4008,3,0.1292185044,0.129476584,0.01667496397,Q,P,C
2022_1118_153720_036_CALIBRATED.JPG,2022_1118_153720_036,11/18/22,3992,3,0.1223122474,0.1234567901,0.01580419034,Q,P,C
2022_1118_153826_038_CALIBRATED.JPG,2022_1118_153826_038,11/18/22,3684,3,0.1158584579,0.1206896552,0.02743082669,Q,Q,C
2022_1118_153925_040_CALIBRATED.JPG,2022_1118_153925_040,11/18/22,4088,3,0.1334958988,0.1349693252,0.01383493058,Q,P,C
2022_1118_154047_042_CALIBRATED.JPG,2022_1118_154047_042,11/18/22,3574,3,0.02165210689,0.009950248756,0.06634771201,Q,Q,C
2022_1118_154151_044_CALIBRATED.JPG,2022_1118_154151_044,11/18/22,3183,3,0.07055789345,0.06951871658,0.02453979532,Q,C,C
2022_1118_154303_046_CALIBRATED.JPG,2022_1118_154303_046,11/18/22,4322,3,0.101856103,0.1329113924,0.06627047496,P,P,C
2022_1118_154358_048_CALIBRATED.JPG,2022_1118_154358_048,11/18/22,4408,3,0.06434645831,0.002583979328,0.07719523029,P,P,C
2022_1118_154551_050_CALIBRATED.JPG,2022_1118_154551_050,11/18/22,3109,3,0.01143714468,-0.03194103194,0.07949160998,Q,C,C
2022_1118_154659_052_CALIBRATED.JPG,2022_1118_154659_052,11/18/22,4096,3,0.1081471931,0.1088607595,0.02250756937,Q,P,C
2022_1118_154811_054_CALIBRATED.JPG,2022_1118_154811_054,11/18/22,3181,3,0.09072733627,0.0941475827,0.01927017625,Q,C,C
2022_1118_154909_056_CALIBRATED.JPG,2022_1118_154909_056,11/18/22,3550,3,0.1075290732,0.1090909091,0.01731261119,Q,Q,C
2022_1118_155025_058_CALIBRATED.JPG,2022_1118_155025_058,11/18/22,3386,3,0.04304197629,0.04124020211,0.005321333825,P,C,C
2022_1118_155116_060_CALIBRATED.JPG,2022_1118_155116_060,11/18/22,3268,3,-0.007671623393,-0.008042895442,0.005613290102,P,C,C
2022_1118_155226_062_CALIBRATED.JPG,2022_1118_155226_062,11/18/22,3107,3,0.1335681404,0.1339031339,0.01560866063,Q,C,C
2022_1118_155346_064_CALIBRATED.JPG,2022_1118_155346_064,11/18/22,4041,3,0.1243292203,0.1257142857,0.02721371672,Q,P,C
2022_1118_155452_066_CALIBRATED.JPG,2022_1118_155452_066,11/18/22,3273,3,0.05362429414,0.05523675915,0.004800370978,P,C,C
2022_1118_155545_068_CALIBRATED.JPG,2022_1118_155545_068,11/18/22,3776,3,0.1360011128,0.1419753086,0.02579174237,P,Q,C
2022_1118_155658_070_CALIBRATED.JPG,2022_1118_155658_070,11/18/22,3016,3,0.1273000034,0.1301939058,0.0176883435,Q,C,C
2022_1118_155834_072_CALIBRATED.JPG,2022_1118_155834_072,11/18/22,3130,3,0.122200109,0.1222222222,0.02073961867,Q,C,C
2022_1118_155952_074_CALIBRATED.JPG,2022_1118_155952_074,11/18/22,3606,3,0.02540400544,0.02512562814,0.01361094039,Q,Q,C
2022_1118_160200_076_CALIBRATED.JPG,2022_1118_160200_076,11/18/22,3609,3,0.11593368,0.1169590643,0.01677738186,Q,Q,C
2022_1118_160256_078_CALIBRATED.JPG,2022_1118_160256_078,11/18/22,3569,3,0.1011541645,0.1057401813,0.02041089842,Q,Q,C
2022_1118_160402_080_CALIBRATED.JPG,2022_1118_160402_080,11/18/22,3932,3,0.1245785011,0.1290322581,0.02312556533,P,Q,C
2022_1118_160448_082_CALIBRATED.JPG,2022_1118_160448_082,11/18/22,4291,3,0.1120047058,0.1319648094,0.05600595256,P,P,C
2022_1118_160529_084_CALIBRATED.JPG,2022_1118_160529_084,11/18/22,4290,3,0.138719406,0.1402985075,0.01863054552,P,P,C
2022_1118_160643_086_CALIBRATED.JPG,2022_1118_160643_086,11/18/22,3970,3,0.1276096966,0.125,0.01474303091,Q,P,C
2022_1118_160742_088_CALIBRATED.JPG,2022_1118_160742_088,11/18/22,3913,3,0.1348623932,0.1384615385,0.02235553881,P,Q,C
2022_1118_160903_090_CALIBRATED.JPG,2022_1118_160903_090,11/18/22,4317,3,0.1260800073,0.1271676301,0.01701649493,P,P,C
2022_1118_161003_092_CALIBRATED.JPG,2022_1118_161003_092,11/18/22,3638,3,0.1214592303,0.1240506329,0.02692046353,Q,Q,C
2022_1118_161059_094_CALIBRATED.JPG,2022_1118_161059_094,11/18/22,3390,3,0.12698335,0.1296296296,0.0204019432,P,C,C
2022_1118_161141_096_CALIBRATED.JPG,2022_1118_161141_096,11/18/22,4281,3,0.1287235476,0.1296829971,0.02202001331,P,P,C
2022_1118_161236_098_CALIBRATED.JPG,2022_1118_161236_098,11/18/22,3112,3,0.1248770725,0.125,0.02723495099,Q,C,C
2022_1118_161332_100_CALIBRATED.JPG,2022_1118_161332_100,11/18/22,3993,3,0.1190108686,0.1289398281,0.02902255769,Q,P,C
2022_1118_161446_102_CALIBRATED.JPG,2022_1118_161446_102,11/18/22,3381,3,0.1320013773,0.1401273885,0.02909352621,P,C,C
2022_1118_161538_104_CALIBRATED.JPG,2022_1118_161538_104,11/18/22,3883,3,0.1311072794,0.1346704871,0.02047024907,P,Q,C
2022_1118_161636_106_CALIBRATED.JPG,2022_1118_161636_106,11/18/22,4422,3,0.1134264585,0.11875,0.02734561551,P,P,C
2022_1118_161734_108_CALIBRATED.JPG,2022_1118_161734_108,11/18/22,3172,3,0.1374590472,0.1404011461,0.02530601969,Q,C,C
2022_1121_155049_002_CALIBRATED.JPG,2022_1121_155049_002,11/21/22,3933,3,0.1196333743,0.1366459627,0.04690556474,P,Q,C
2022_1121_155206_004_CALIBRATED.JPG,2022_1121_155206_004,11/21/22,3245,3,0.1062862579,0.1162790698,0.03729369842,P,C,C
2022_1121_155310_006_CALIBRATED.JPG,2022_1121_155310_006,11/21/22,4243,3,0.07467641194,0.07865168539,0.02809821983,P,P,C
2022_1121_155433_008_CALIBRATED.JPG,2022_1121_155433_008,11/21/22,3836,3,0.1061806536,0.1097560976,0.02421788564,P,Q,C
2022_1121_155546_010_CALIBRATED.JPG,2022_1121_155546_010,11/21/22,4021,3,0.09694643162,0.1388101983,0.06973223228,Q,P,C
2022_1121_155720_012_CALIBRATED.JPG,2022_1121_155720_012,11/21/22,3590,3,0.126958927,0.1275510204,0.01923305161,Q,Q,C
2022_1121_155829_014_CALIBRATED.JPG,2022_1121_155829_014,11/21/22,4000,3,0.1008277085,0.119047619,0.04688638714,Q,P,C
2022_1121_155926_016_CALIBRATED.JPG,2022_1121_155926_016,11/21/22,3559,3,0.1203751732,0.1208226221,0.01505452227,Q,Q,C
2022_1121_160046_018_CALIBRATED.JPG,2022_1121_160046_018,11/21/22,3773,3,0.1236071129,0.1314285714,0.03241175702,P,Q,C
