date_time,seedling_ID,photo_ID,m
2022-07-11 11:57:36,4400,2022_0711_114753_036_CALIBRATED.tif,0.1019398841
2022-07-11 12:06:21,3799,2022_0711_115736_038_CALIBRATED.tif,0.1048054433
2022-07-11 12:09:22,3679,2022_0711_120025_040_CALIBRATED.tif,0.1150079525
2022-07-11 12:09:25,3600,2022_0711_120436_042_CALIBRATED.tif,0.09839788014
2022-07-11 12:15:33,3046,2022_0711_120647_044_CALIBRATED.tif,0.1050737277
2022-07-11 12:19:18,4061,2022_0711_121033_046_CALIBRATED.tif,0.1005246824
2022-07-11 12:20:51,3483,2022_0711_121213_048_CALIBRATED.tif,0.1092941534
2022-07-11 12:23:35,3118,2022_0711_121449_050_CALIBRATED.tif,0.08578083185
2022-07-11 12:26:17,3136,2022_0711_121729_052_CALIBRATED.tif,0.09227991097
2022-07-11 12:29:09,3000,2022_0711_122012_054_CALIBRATED.tif,0.100286818
2022-07-11 12:31:44,4014,2022_0711_122254_056_CALIBRATED.tif,0.1097196847
2022-07-11 12:33:38,4029,2022_0711_122451_058_CALIBRATED.tif,0.1126792868
2022-07-11 12:36:01,4056,2022_0711_122648_060_CALIBRATED.tif,0.0980901021
2022-07-11 12:38:55,4159,2022_0711_123005_062_CALIBRATED.tif,0.09807669874
2022-07-11 12:42:06,3114,2022_0711_123317_064_CALIBRATED.tif,0.1028049358
2022-07-11 12:43:48,3837,2022_0711_123458_066_CALIBRATED.tif,0.09906075228
2022-07-11 12:47:04,3587,2022_0711_123754_068_CALIBRATED.tif,0.09855377635
2022-07-11 12:48:46,3383,2022_0711_124000_070_CALIBRATED.tif,0.09855459275
2022-07-11 12:50:45,4407,2022_0711_124200_072_CALIBRATED.tif,0.1109912045
2022-07-11 12:52:46,3335,2022_0711_124359_074_CALIBRATED.tif,0.1026698533
2022-07-11 12:54:36,3905,2022_0711_124548_076_CALIBRATED.tif,0.1124685494
2022-07-11 12:57:01,3135,2022_0711_124816_078_CALIBRATED.tif,0.08368865719
2022-07-11 12:59:12,3132,2022_0711_125012_080_CALIBRATED.tif,0.09763120071
2022-07-11 13:12:14,4280,2022_0711_130319_082_CALIBRATED.tif,0.1043292746
2022-07-11 13:58:01,4079,2022_0711_134812_002_CALIBRATED.tif,0.1157847848
2022-07-11 13:58:13,3272,2022_0711_135059_004_CALIBRATED.tif,0.1075677329
2022-07-11 14:01:33,4293,2022_0711_135248_006_CALIBRATED.tif,0.1035390931
2022-07-11 14:05:05,4195,2022_0711_135617_008_CALIBRATED.tif,0.1017165364
2022-07-11 14:07:38,3008,2022_0711_135847_010_CALIBRATED.tif,0.1086855167
2022-07-11 14:10:01,3532,2022_0711_140116_012_CALIBRATED.tif,0.09651235781
2022-07-11 14:11:32,4228,2022_0711_140244_014_CALIBRATED.tif,0.09186715029
2022-07-11 14:14:49,4255,2022_0711_140551_016_CALIBRATED.tif,0.08705086361
2022-07-11 14:17:18,3584,2022_0711_140753_018_CALIBRATED.tif,0.1089658866
2022-07-11 14:22:39,3250,2022_0711_141349_020_CALIBRATED.tif,0.06846765095
2022-07-11 14:24:33,3438,2022_0711_141512_022_CALIBRATED.tif,0.06164362705
2022-07-11 14:26:06,3254,2022_0711_141717_024_CALIBRATED.tif,0.09622541241
2022-07-11 14:27:58,4253,2022_0711_141906_026_CALIBRATED.tif,0.09575464913
2022-07-11 14:30:53,4399,2022_0711_142204_028_CALIBRATED.tif,0.07839836903
2022-07-11 14:33:11,4227,2022_0711_142357_030_CALIBRATED.tif,0.09470905686
2022-07-11 14:35:05,4133,2022_0711_142615_032_CALIBRATED.tif,0.09592141128
2022-07-11 14:37:35,3850,2022_0711_142851_034_CALIBRATED.tif,0.07884313037
2022-07-11 14:40:23,3626,2022_0711_143137_036_CALIBRATED.tif,0.1131784286
2022-07-11 14:46:01,3629,2022_0711_143642_038_CALIBRATED.tif,0.1326049797
2022-07-12 11:33:10,3269,2022_0712_112416_002_CALIBRATED.tif,0.06552755056
2022-07-12 11:35:25,3270,2022_0712_112610_004_CALIBRATED.tif,0.06507369316
2022-07-12 11:37:17,3251,2022_0712_112826_006_CALIBRATED.tif,0.06254398777
2022-07-12 11:39:05,3872,2022_0712_113012_008_CALIBRATED.tif,0.09869253884
2022-07-12 11:41:33,3007,2022_0712_113240_010_CALIBRATED.tif,0.1029941815
2022-07-12 11:42:55,4139,2022_0712_113404_012_CALIBRATED.tif,0.09868033391
2022-07-12 11:46:10,4004,2022_0712_113719_014_CALIBRATED.tif,0.1115104467
2022-07-12 11:48:03,4157,2022_0712_113911_016_CALIBRATED.tif,0.08720242586
2022-07-12 11:50:18,4140,2022_0712_114124_018_CALIBRATED.tif,0.08305841237
2022-07-12 11:53:31,3589,2022_0712_114412_020_CALIBRATED.tif,0.09730707196
2022-07-12 11:55:32,3880,2022_0712_114637_022_CALIBRATED.tif,0.09468564606
2022-07-12 11:59:46,4127,2022_0712_115049_024_CALIBRATED.tif,0.1235863632
2022-07-12 12:03:25,4019,2022_0712_115427_026_CALIBRATED.tif,0.08020099807
2022-07-12 12:05:39,4330,2022_0712_115641_028_CALIBRATED.tif,0.06905284062
2022-07-12 12:08:58,3613,2022_0712_115940_030_CALIBRATED.tif,0.082052139
2022-07-12 12:10:31,3558,2022_0712_120136_032_CALIBRATED.tif,0.0823560179
2022-07-12 12:14:05,3597,2022_0712_120503_034_CALIBRATED.tif,0.09898668245
2022-07-12 12:16:43,4386,2022_0712_120743_036_CALIBRATED.tif,0.08583742988
2022-07-12 12:19:06,4415,2022_0712_121011_038_CALIBRATED.tif,0.0948265516
2022-07-12 12:20:42,4328,2022_0712_121145_040_CALIBRATED.tif,0.06025174055
2022-07-12 12:23:37,3055,2022_0712_121436_042_CALIBRATED.tif,0.1049017875
2022-07-12 12:27:34,3076,2022_0712_121837_044_CALIBRATED.tif,0.09188763636
2022-07-12 12:30:17,3051,2022_0712_122117_046_CALIBRATED.tif,0.09612961215
2022-07-12 12:32:23,3486,2022_0712_122323_048_CALIBRATED.tif,0.1029611392
2022-07-12 12:34:29,3264,2022_0712_122534_050_CALIBRATED.tif,0.09822950635
2022-07-12 12:36:36,4262,2022_0712_122740_052_CALIBRATED.tif,0.1092562042
2022-07-12 12:38:42,3331,2022_0712_122940_054_CALIBRATED.tif,0.06515537434
2022-07-12 12:40:21,3334,2022_0712_123127_056_CALIBRATED.tif,0.06404919139
2022-07-12 12:41:59,3890,2022_0712_123305_058_CALIBRATED.tif,0.1009137544
2022-07-12 12:43:32,4315,2022_0712_123436_060_CALIBRATED.tif,0.1004951549
2022-07-12 12:46:22,3188,2022_0712_123725_062_CALIBRATED.tif,0.1056867977
2022-07-12 12:49:30,4034,2022_0712_124028_064_CALIBRATED.tif,0.07890375486
2022-07-12 12:51:39,3789,2022_0712_124245_066_CALIBRATED.tif,0.1049495579
2022-07-12 12:54:13,3779,2022_0712_124456_068_CALIBRATED.tif,0.1014127692
2022-07-12 12:56:31,4033,2022_0712_124737_070_CALIBRATED.tif,0.1141606041
2022-07-12 12:59:04,4025,2022_0712_125003_072_CALIBRATED.tif,0.1170500731
2022-07-12 13:01:05,4230,2022_0712_125206_074_CALIBRATED.tif,0.08648077583
2022-07-12 13:05:11,3701,2022_0712_125548_076_CALIBRATED.tif,0.06601802163
2022-07-12 13:07:15,4320,2022_0712_125822_078_CALIBRATED.tif,0.1048452661
2022-07-12 13:09:40,4162,2022_0712_130042_080_CALIBRATED.tif,0.1124782751
2022-07-12 13:12:22,3276,2022_0712_130322_082_CALIBRATED.tif,0.09211277717
2022-07-12 13:14:52,4324,2022_0712_130530_084_CALIBRATED.tif,0.05598693509
2022-07-12 13:19:09,3570,2022_0712_130959_086_CALIBRATED.tif,0.1185662754
2022-07-12 13:22:46,3562,2022_0712_131323_088_CALIBRATED.tif,0.06627632745
2022-07-12 13:25:35,4429,2022_0712_131639_090_CALIBRATED.tif,0.09518816693
2022-07-12 13:28:55,3615,2022_0712_131956_092_CALIBRATED.tif,0.1047168331
2022-07-12 13:31:52,4170,2022_0712_132251_094_CALIBRATED.tif,0.104565815
2022-07-12 13:34:33,3704,2022_0712_132527_096_CALIBRATED.tif,0.1146200949
2022-07-12 13:36:41,3955,2022_0712_132748_098_CALIBRATED.tif,0.1151572619
2022-07-12 13:38:30,4028,2022_0712_132936_100_CALIBRATED.tif,0.1145167615
2022-07-12 13:42:08,3601,2022_0712_133259_102_CALIBRATED.tif,0.1092164862
2022-07-12 13:46:17,3141,2022_0712_133447_106_CALIBRATED.tif,0.09023812972
2022-07-12 14:58:34,3767,2022_0712_144940_002_CALIBRATED.tif,0.09820655664
2022-07-12 15:00:41,3577,2022_0712_145148_004_CALIBRATED.tif,0.1110872573
2022-07-12 15:02:17,3804,2022_0712_145325_006_CALIBRATED.tif,0.09992815934
2022-07-12 15:03:52,4401,2022_0712_145457_008_CALIBRATED.tif,0.1126546748
2022-07-12 15:05:32,3005,2022_0712_145634_010_CALIBRATED.tif,0.08291210207
2022-07-12 15:07:16,3002,2022_0712_145820_012_CALIBRATED.tif,0.09234598048
2022-07-12 15:09:39,3128,2022_0712_150046_014_CALIBRATED.tif,0.1210669929
2022-07-12 15:11:24,4297,2022_0712_150232_016_CALIBRATED.tif,0.09827639911
2022-07-12 15:13:27,3274,2022_0712_150434_018_CALIBRATED.tif,0.05868359728
2022-07-12 15:15:04,3259,2022_0712_150607_020_CALIBRATED.tif,0.06578066935
2022-07-12 15:15:41,3986,2022_0712_150917_022_CALIBRATED.tif,0.1190006006
2022-07-12 15:19:45,4417,2022_0712_151052_024_CALIBRATED.tif,0.1054332356
2022-07-12 15:21:53,3140,2022_0712_151301_026_CALIBRATED.tif,0.1012682829
2022-07-12 15:24:00,3620,2022_0712_151507_028_CALIBRATED.tif,0.09860657717
2022-07-12 15:26:07,3026,2022_0712_151714_030_CALIBRATED.tif,0.1094628343
2022-07-12 15:28:09,3654,2022_0712_151911_032_CALIBRATED.tif,0.1159455683
2022-07-12 15:29:59,3033,2022_0712_152107_034_CALIBRATED.tif,0.1035110522
2022-07-12 15:32:33,4155,2022_0712_152246_036_CALIBRATED.tif,0.1161893041
2022-07-13 10:48:24,3623,2022_0713_103922_002_CALIBRATED.tif,0.1088245701
2022-07-13 10:50:32,3746,2022_0713_104127_004_CALIBRATED.tif,0.08808254335
2022-07-13 10:52:59,3549,2022_0713_104357_006_CALIBRATED.tif,0.09722657398
2022-07-13 10:55:06,4221,2022_0713_104542_008_CALIBRATED.tif,0.09172113467
2022-07-13 10:56:26,4316,2022_0713_104723_010_CALIBRATED.tif,0.09257852356
2022-07-13 10:58:19,3885,2022_0713_104917_012_CALIBRATED.tif,0.1023955059
2022-07-13 11:00:17,3542,2022_0713_105116_014_CALIBRATED.tif,0.1090052192
2022-07-13 11:01:56,3844,2022_0713_105253_016_CALIBRATED.tif,0.09936682319
2022-07-13 11:03:40,3839,2022_0713_105437_018_CALIBRATED.tif,0.09856988493
2022-07-13 11:05:37,3838,2022_0713_105634_020_CALIBRATED.tif,0.07887087519
2022-07-13 11:08:03,3775,2022_0713_105850_022_CALIBRATED.tif,0.0962693388
2022-07-13 11:09:52,4333,2022_0713_110047_024_CALIBRATED.tif,0.1000611816
2022-07-13 11:11:45,4218,2022_0713_110242_026_CALIBRATED.tif,0.1065566011
2022-07-13 11:13:43,3723,2022_0713_110439_028_CALIBRATED.tif,0.1016203204
2022-07-13 11:16:28,3095,2022_0713_110716_030_CALIBRATED.tif,0.1024367818
2022-07-13 11:16:31,4135,2022_0713_110927_032_CALIBRATED.tif,0.1028283068
2022-07-13 11:20:55,3489,2022_0713_111144_034_CALIBRATED.tif,0.09459351054
2022-07-13 11:22:44,3511,2022_0713_111337_036_CALIBRATED.tif,0.09673169073
2022-07-13 11:25:16,3999,2022_0713_111611_038_CALIBRATED.tif,0.1073827141
2022-07-13 11:27:07,3860,2022_0713_111803_040_CALIBRATED.tif,0.09780811911
2022-07-13 11:29:12,4435,2022_0713_112008_042_CALIBRATED.tif,0.109315334
2022-07-13 11:30:57,3364,2022_0713_112153_044_CALIBRATED.tif,0.1015874473
2022-07-13 11:33:19,3611,2022_0713_112418_046_CALIBRATED.tif,0.1031981642
2022-07-13 11:35:06,3077,2022_0713_112604_048_CALIBRATED.tif,0.1030848077
2022-07-13 11:37:26,3553,2022_0713_112823_050_CALIBRATED.tif,0.1032283689
2022-07-13 11:39:14,4312,2022_0713_113013_052_CALIBRATED.tif,0.09830582415
2022-07-13 11:41:20,3995,2022_0713_113213_054_CALIBRATED.tif,0.1085952494
2022-07-13 11:41:22,4007,2022_0713_113458_056_CALIBRATED.tif,0.1021562686
2022-07-13 11:45:23,3392,2022_0713_113619_058_CALIBRATED.tif,0.07180852667
2022-07-13 11:46:54,3400,2022_0713_113752_060_CALIBRATED.tif,0.07039623595
2022-07-13 11:48:37,3325,2022_0713_113934_062_CALIBRATED.tif,0.06818141043
2022-07-13 11:49:55,3333,2022_0713_114052_064_CALIBRATED.tif,0.07019333177
2022-07-13 11:51:39,3243,2022_0713_114238_066_CALIBRATED.tif,0.06799082521
2022-07-13 11:52:52,3242,2022_0713_114350_068_CALIBRATED.tif,0.06705593309
2022-07-13 11:56:03,4187,2022_0713_114657_070_CALIBRATED.tif,0.1070877842
2022-07-13 11:58:03,4213,2022_0713_114903_072_CALIBRATED.tif,0.09800767305
2022-07-13 12:00:53,4183,2022_0713_115149_074_CALIBRATED.tif,0.1035906713
2022-07-13 12:01:38,3959,2022_0713_115328_076_CALIBRATED.tif,0.1020115378
2022-07-13 12:03:55,4368,2022_0713_115451_078_CALIBRATED.tif,0.1155975385
2022-07-13 12:05:52,4384,2022_0713_115645_080_CALIBRATED.tif,0.1069511265
2022-07-13 13:13:28,4260,2022_0713_130422_082_CALIBRATED.tif,0.1063678637
2022-07-13 13:15:24,3494,2022_0713_130554_084_CALIBRATED.tif,0.1122292514
2022-07-13 13:17:04,3958,2022_0713_130801_086_CALIBRATED.tif,0.1097891452
2022-07-13 13:18:39,3915,2022_0713_130934_088_CALIBRATED.tif,0.1140797429
2022-07-13 13:20:19,4388,2022_0713_131116_090_CALIBRATED.tif,0.07239833275
2022-07-13 13:21:42,4392,2022_0713_131239_092_CALIBRATED.tif,0.1115549648
2022-07-13 13:23:41,3853,2022_0713_131438_094_CALIBRATED.tif,0.103578215
2022-07-13 13:25:53,4055,2022_0713_131648_096_CALIBRATED.tif,0.1047910007
2022-07-13 13:27:31,3576,2022_0713_131828_098_CALIBRATED.tif,0.1027909796
2022-07-13 13:29:14,4329,2022_0713_132012_100_CALIBRATED.tif,0.06345595245
2022-07-13 13:32:09,3042,2022_0713_132303_102_CALIBRATED.tif,0.1186097991
2022-07-13 13:34:18,4017,2022_0713_132515_104_CALIBRATED.tif,0.1059339214
2022-07-13 13:35:48,3348,2022_0713_132645_106_CALIBRATED.tif,0.06774166758
2022-07-13 13:36:55,3359,2022_0713_132749_108_CALIBRATED.tif,0.07256163231
2022-07-13 13:39:04,3531,2022_0713_133002_110_CALIBRATED.tif,0.09989699061
2022-07-13 13:41:06,4146,2022_0713_133139_112_CALIBRATED.tif,0.1103694226
2022-07-13 13:42:49,3813,2022_0713_133343_114_CALIBRATED.tif,0.1049758195
2022-07-13 13:44:16,3356,2022_0713_133513_116_CALIBRATED.tif,0.1073082568
2022-07-13 13:46:50,3495,2022_0713_133742_118_CALIBRATED.tif,0.1183401445
2022-07-13 13:48:46,4319,2022_0713_133943_120_CALIBRATED.tif,0.1042527587
2022-07-13 13:51:37,3593,2022_0713_134231_122_CALIBRATED.tif,0.1090314056
2022-07-13 13:54:10,3006,2022_0713_134430_124_CALIBRATED.tif,0.09817022139
2022-07-13 13:56:00,4008,2022_0713_134655_126_CALIBRATED.tif,0.1155612883
2022-07-13 13:58:13,3992,2022_0713_134911_128_CALIBRATED.tif,0.1072770099
2022-07-13 14:00:35,3684,2022_0713_135129_130_CALIBRATED.tif,0.1023082731
2022-07-13 14:03:22,4088,2022_0713_135412_132_CALIBRATED.tif,0.11151023
2022-07-13 14:06:04,3574,2022_0713_135659_134_CALIBRATED.tif,0.08747213777
2022-07-13 14:08:17,3183,2022_0713_135848_136_CALIBRATED.tif,0.0751922009
2022-07-13 14:09:28,4322,2022_0713_140019_138_CALIBRATED.tif,0.1062905859
2022-07-13 14:12:13,4408,2022_0713_140204_140_CALIBRATED.tif,0.1071210348
2022-07-13 14:13:53,3109,2022_0713_140449_142_CALIBRATED.tif,0.106219659
2022-07-13 14:15:30,4096,2022_0713_140617_144_CALIBRATED.tif,0.1045539859
2022-07-13 14:17:33,3181,2022_0713_140829_146_CALIBRATED.tif,0.0982806621
2022-07-13 14:19:13,3550,2022_0713_141011_148_CALIBRATED.tif,0.08822406492
2022-07-13 14:21:16,3386,2022_0713_141211_150_CALIBRATED.tif,0.06656189873
2022-07-13 14:22:40,3268,2022_0713_141337_152_CALIBRATED.tif,0.06515772558
2022-07-13 14:26:02,3107,2022_0713_141627_154_CALIBRATED.tif,0.0655419124
2022-07-13 14:28:55,4041,2022_0713_141952_156_CALIBRATED.tif,0.1109665142
2022-07-13 14:31:05,3273,2022_0713_142203_158_CALIBRATED.tif,0.06954982585
2022-07-13 14:32:51,3776,2022_0713_142348_160_CALIBRATED.tif,0.1026421735
2022-07-13 14:35:09,3016,2022_0713_142600_162_CALIBRATED.tif,0.09244439593
2022-07-13 14:37:24,3130,2022_0713_142744_164_CALIBRATED.tif,0.09659975967
2022-07-13 14:40:27,3606,2022_0713_143126_166_CALIBRATED.tif,0.09716102875
2022-07-13 14:43:26,3609,2022_0713_143421_168_CALIBRATED.tif,0.1005692962
2022-07-13 14:46:29,3569,2022_0713_143726_170_CALIBRATED.tif,0.07239822948
2022-07-13 14:48:26,3932,2022_0713_143915_172_CALIBRATED.tif,0.1087377306
2022-07-13 14:50:27,4291,2022_0713_144125_174_CALIBRATED.tif,0.1032083156
2022-07-13 14:51:59,4290,2022_0713_144257_176_CALIBRATED.tif,0.1116292588
2022-07-13 14:54:07,3970,2022_0713_144505_178_CALIBRATED.tif,0.1138751697
2022-07-13 14:55:40,3913,2022_0713_144636_180_CALIBRATED.tif,0.09961945574
2022-07-13 14:57:38,4317,2022_0713_144835_182_CALIBRATED.tif,0.09045749298
2022-07-13 14:59:17,3638,2022_0713_145013_184_CALIBRATED.tif,0.09966133671
2022-07-13 15:00:38,3390,2022_0713_145136_186_CALIBRATED.tif,0.08941059106
2022-07-13 15:02:07,4281,2022_0713_145303_188_CALIBRATED.tif,0.0969194169
2022-07-13 15:03:38,3112,2022_0713_145429_190_CALIBRATED.tif,0.08576616463
2022-07-13 15:05:06,3993,2022_0713_145603_192_CALIBRATED.tif,0.09414278654
2022-07-13 15:06:56,3381,2022_0713_145754_194_CALIBRATED.tif,0.06724180293
2022-07-13 15:08:22,3883,2022_0713_145917_196_CALIBRATED.tif,0.09759717241
2022-07-13 15:08:51,4422,2022_0713_150041_198_CALIBRATED.tif,0.08196861575
2022-07-13 15:11:26,3172,2022_0713_150223_200_CALIBRATED.tif,0.1080289976
2022-07-14 12:04:59,3119,2022_0714_115542_002_CALIBRATED.tif,0.09885969009
2022-07-14 12:06:58,3108,2022_0714_115743_004_CALIBRATED.tif,0.09595307299
2022-07-14 12:09:02,3237,2022_0714_115952_006_CALIBRATED.tif,0.1014870862
2022-07-14 12:11:27,4124,2022_0714_120215_008_CALIBRATED.tif,0.105623278
2022-07-14 12:16:02,4163,2022_0714_120650_010_CALIBRATED.tif,0.1268718204
2022-07-14 12:18:59,3937,2022_0714_120949_012_CALIBRATED.tif,0.06198473041
2022-07-14 12:21:31,3493,2022_0714_121219_014_CALIBRATED.tif,0.1101140975
2022-07-14 12:23:17,3741,2022_0714_121401_016_CALIBRATED.tif,0.1056142602
2022-07-14 12:27:01,3522,2022_0714_121745_018_CALIBRATED.tif,0.1190679689
2022-07-14 12:29:09,4402,2022_0714_121959_020_CALIBRATED.tif,0.07084875648
2022-07-14 12:32:16,4120,2022_0714_122257_022_CALIBRATED.tif,0.1086790639
2022-07-14 12:34:07,4042,2022_0714_122454_024_CALIBRATED.tif,0.09448507238
2022-07-14 12:36:36,4273,2022_0714_122716_026_CALIBRATED.tif,0.1013273573
2022-07-14 12:38:13,3423,2022_0714_122858_028_CALIBRATED.tif,0.07661548433
2022-07-14 12:40:20,3120,2022_0714_123106_030_CALIBRATED.tif,0.0999057997
2022-07-14 12:41:52,3664,2022_0714_123236_032_CALIBRATED.tif,0.1030677318
2022-07-14 12:45:08,4060,2022_0714_123553_034_CALIBRATED.tif,0.09722669538
2022-07-14 12:47:10,3124,2022_0714_123755_036_CALIBRATED.tif,0.08014446042
2022-07-14 12:49:04,4035,2022_0714_123950_038_CALIBRATED.tif,0.118627982
2022-07-14 12:51:25,4321,2022_0714_124209_040_CALIBRATED.tif,0.1125207529
2022-07-14 12:53:05,3724,2022_0714_124347_042_CALIBRATED.tif,0.1155315276
2022-07-14 12:54:49,3742,2022_0714_124535_044_CALIBRATED.tif,0.09349806709
2022-07-14 12:57:32,4082,2022_0714_124813_046_CALIBRATED.tif,0.1119536729
2022-07-14 12:59:35,3769,2022_0714_125017_048_CALIBRATED.tif,0.1100617207
2022-07-14 13:01:28,3440,2022_0714_125214_050_CALIBRATED.tif,0.09027867426
2022-07-14 13:03:01,3854,2022_0714_125348_052_CALIBRATED.tif,0.09740187865
2022-07-14 13:05:50,3583,2022_0714_125635_054_CALIBRATED.tif,0.09964906919
2022-07-14 13:09:08,4343,2022_0714_125954_056_CALIBRATED.tif,0.08230383196
2022-07-14 13:11:21,4081,2022_0714_130202_058_CALIBRATED.tif,0.1034214981
2022-07-14 13:13:15,3543,2022_0714_130402_060_CALIBRATED.tif,0.1089026873
2022-07-14 13:14:49,3337,2022_0714_130537_062_CALIBRATED.tif,0.1026527216
2022-07-14 13:16:30,4289,2022_0714_130714_064_CALIBRATED.tif,0.1074440753
2022-07-14 13:19:04,3517,2022_0714_130949_066_CALIBRATED.tif,0.1216732989
2022-07-14 13:20:51,4323,2022_0714_131137_068_CALIBRATED.tif,0.09763139468
2022-07-14 13:22:53,3524,2022_0714_131339_070_CALIBRATED.tif,0.1144082904
2022-07-14 13:25:34,4018,2022_0714_131619_072_CALIBRATED.tif,0.1030372469
2022-07-14 13:28:02,3566,2022_0714_131843_074_CALIBRATED.tif,0.1131935046
2022-07-14 13:28:40,4404,2022_0714_132031_076_CALIBRATED.tif,0.0972280844
2022-07-14 13:31:44,3521,2022_0714_132228_078_CALIBRATED.tif,0.1065657758
2022-07-14 13:33:14,4258,2022_0714_132401_080_CALIBRATED.tif,0.09469612615
2022-07-14 13:34:33,3821,2022_0714_132520_082_CALIBRATED.tif,0.07207349228
2022-07-14 13:36:06,4109,2022_0714_132652_084_CALIBRATED.tif,0.09614413801
2022-07-14 13:38:22,4085,2022_0714_132907_086_CALIBRATED.tif,0.09635752015
2022-07-14 13:40:22,3139,2022_0714_133058_088_CALIBRATED.tif,0.1108195865
2022-07-14 13:42:13,3518,2022_0714_133255_090_CALIBRATED.tif,0.1022895273
2022-07-14 13:43:49,3113,2022_0714_133435_092_CALIBRATED.tif,0.1082515915
2022-07-14 13:46:28,4027,2022_0714_133715_094_CALIBRATED.tif,0.09548835728
2022-07-14 13:48:09,3580,2022_0714_133848_096_CALIBRATED.tif,0.1043009055
2022-07-14 13:49:56,4344,2022_0714_134041_098_CALIBRATED.tif,0.07392372675
2022-07-14 13:51:28,3265,2022_0714_134216_100_CALIBRATED.tif,0.06308027971
2022-07-14 13:53:15,4370,2022_0714_134359_102_CALIBRATED.tif,0.1045874912
2022-07-14 13:54:58,4067,2022_0714_134544_104_CALIBRATED.tif,0.1067123974
2022-07-14 13:56:36,3271,2022_0714_134721_106_CALIBRATED.tif,0.07542504964
2022-07-14 13:58:28,4268,2022_0714_134907_108_CALIBRATED.tif,0.1118950861
2022-07-14 14:00:59,4136,2022_0714_135145_110_CALIBRATED.tif,0.06020810282
2022-07-14 14:02:51,3755,2022_0714_135336_112_CALIBRATED.tif,0.06170051582
2022-07-14 14:25:30,3987,2022_0714_141611_114_CALIBRATED.tif,0.08164730219
2022-07-14 14:27:38,3056,2022_0714_141823_116_CALIBRATED.tif,0.1154673328
2022-07-14 14:29:40,3893,2022_0714_142027_118_CALIBRATED.tif,0.1139139098
2022-07-14 14:31:33,3556,2022_0714_142221_120_CALIBRATED.tif,0.09429476672
2022-07-14 14:33:38,3859,2022_0714_142425_122_CALIBRATED.tif,0.1065331355
2022-07-14 14:35:13,4046,2022_0714_142600_124_CALIBRATED.tif,0.1024359997
2022-07-14 14:37:42,3096,2022_0714_142826_126_CALIBRATED.tif,0.08079666734
2022-07-14 14:39:27,3573,2022_0714_143013_128_CALIBRATED.tif,0.09690923487
2022-07-14 14:41:15,3339,2022_0714_143203_130_CALIBRATED.tif,0.1081411851
2022-07-14 14:42:44,3898,2022_0714_143328_132_CALIBRATED.tif,0.112951168
2022-07-14 14:44:45,3795,2022_0714_143527_134_CALIBRATED.tif,0.1051002662
2022-07-14 14:46:29,4274,2022_0714_143713_136_CALIBRATED.tif,0.0872491491
2022-07-14 14:48:06,4237,2022_0714_143852_138_CALIBRATED.tif,0.09587619456
2022-07-14 14:50:14,4175,2022_0714_144100_140_CALIBRATED.tif,0.1107533373
2022-07-14 14:52:29,3612,2022_0714_144316_142_CALIBRATED.tif,0.09362738471
