date_time,seedling_ID,photo_ID,sample
7/12/22,3589,2022_0712_114412_020,1
7/12/22,3880,2022_0712_114637_022,1
7/12/22,4127,2022_0712_115049_024,1
7/12/22,4019,2022_0712_115427_026,1
7/12/22,4330,2022_0712_115641_028,1
7/12/22,3613,2022_0712_115940_030,1
7/12/22,3558,2022_0712_120136_032,1
7/12/22,3597,2022_0712_120503_034,1
7/12/22,4386,2022_0712_120743_036,1
7/12/22,4415,2022_0712_121011_038,1
7/12/22,4328,2022_0712_121145_040,1
7/12/22,3055,2022_0712_121436_042,1
7/12/22,3076,2022_0712_121837_044,1
7/12/22,3051,2022_0712_122117_046,1
7/12/22,3486,2022_0712_122323_048,1
7/12/22,3264,2022_0712_122534_050,1
7/12/22,4262,2022_0712_122740_052,1
7/12/22,3331,2022_0712_122940_054,1
7/12/22,3334,2022_0712_123127_056,1
7/12/22,3890,2022_0712_123305_058,1
7/12/22,4315,2022_0712_123436_060,1
7/12/22,3188,2022_0712_123725_062,1
7/12/22,4034,2022_0712_124028_064,1
7/12/22,3789,2022_0712_124245_066,1
7/12/22,3779,2022_0712_124456_068,1
7/12/22,4033,2022_0712_124737_070,1
7/12/22,4025,2022_0712_125003_072,1
7/12/22,4230,2022_0712_125206_074,1
7/12/22,3701,2022_0712_125548_076,1
7/12/22,4320,2022_0712_125822_078,1
7/12/22,4162,2022_0712_130042_080,1
7/12/22,3276,2022_0712_130322_082,1
7/12/22,4324,2022_0712_130530_084,1
7/12/22,3570,2022_0712_130959_086,1
7/12/22,3562,2022_0712_131323_088,1
7/12/22,4429,2022_0712_131639_090,1
7/12/22,3615,2022_0712_131956_092,1
7/12/22,4170,2022_0712_132251_094,1
7/12/22,3704,2022_0712_132527_096,1
7/12/22,3955,2022_0712_132748_098,1
7/12/22,4028,2022_0712_132936_100,1
7/12/22,3601,2022_0712_133259_102,1
7/12/22,3141,2022_0712_133447_106,1
7/12/22,3767,2022_0712_144940_002,1
7/12/22,3577,2022_0712_145148_004,1
7/12/22,3804,2022_0712_145325_006,1
7/12/22,4401,2022_0712_145457_008,1
7/12/22,3005,2022_0712_145634_010,1
7/12/22,3002,2022_0712_145820_012,1
7/12/22,3128,2022_0712_150046_014,1
7/12/22,4297,2022_0712_150232_016,1
7/12/22,3274,2022_0712_150434_018,1
7/12/22,3259,2022_0712_150607_020,1
7/12/22,3986,2022_0712_150917_022,1
7/12/22,4417,2022_0712_151052_024,1
7/12/22,3140,2022_0712_151301_026,1
7/12/22,3620,2022_0712_151507_028,1
7/12/22,3026,2022_0712_151714_030,1
7/12/22,3654,2022_0712_151911_032,1
7/12/22,3033,2022_0712_152107_034,1
7/12/22,4155,2022_0712_152246_036,1
7/13/22,3623,2022_0713_103922_002,1
7/13/22,3746,2022_0713_104127_004,1
7/13/22,3549,2022_0713_104357_006,1
7/13/22,4221,2022_0713_104542_008,1
7/13/22,4316,2022_0713_104723_010,1
7/13/22,3885,2022_0713_104917_012,1
7/13/22,3542,2022_0713_105116_014,1
7/13/22,3844,2022_0713_105253_016,1
7/13/22,3839,2022_0713_105437_018,1
7/13/22,3838,2022_0713_105634_020,1
7/13/22,3775,2022_0713_105850_022,1
7/13/22,4333,2022_0713_110047_024,1
7/13/22,4218,2022_0713_110242_026,1
7/13/22,3723,2022_0713_110439_028,1
7/13/22,3095,2022_0713_110716_030,1
7/13/22,4135,2022_0713_110927_032,1
7/13/22,3489,2022_0713_111144_034,1
7/13/22,3511,2022_0713_111337_036,1
7/13/22,3999,2022_0713_111611_038,1
7/13/22,3860,2022_0713_111803_040,1
7/13/22,4435,2022_0713_112008_042,1
7/13/22,3364,2022_0713_112153_044,1
7/13/22,3611,2022_0713_112418_046,1
7/13/22,3077,2022_0713_112604_048,1
7/13/22,3553,2022_0713_112823_050,1
7/13/22,4312,2022_0713_113013_052,1
7/13/22,3995,2022_0713_113213_054,1
7/13/22,4007,2022_0713_113458_056,1
7/13/22,3392,2022_0713_113619_058,1
7/13/22,3400,2022_0713_113752_060,1
7/13/22,3325,2022_0713_113934_062,1
7/13/22,3333,2022_0713_114052_064,1
7/13/22,3243,2022_0713_114238_066,1
7/13/22,3242,2022_0713_114350_068,1
7/13/22,4187,2022_0713_114657_070,1
7/13/22,4213,2022_0713_114903_072,1
7/13/22,4183,2022_0713_115149_074,1
7/13/22,3959,2022_0713_115328_076,1
7/13/22,4368,2022_0713_115451_078,1
7/13/22,4384,2022_0713_115645_080,1
7/13/22,4260,2022_0713_130422_082,1
7/13/22,3494,2022_0713_130554_084,1
7/13/22,3958,2022_0713_130801_086,1
7/13/22,3915,2022_0713_130934_088,1
7/13/22,4388,2022_0713_131116_090,1
7/13/22,4392,2022_0713_131239_092,1
7/13/22,3853,2022_0713_131438_094,1
7/13/22,4055,2022_0713_131648_096,1
7/13/22,3576,2022_0713_131828_098,1
7/13/22,4329,2022_0713_132012_100,1
7/13/22,3042,2022_0713_132303_102,1
7/13/22,4017,2022_0713_132515_104,1
7/13/22,3348,2022_0713_132645_106,1
7/13/22,3359,2022_0713_132749_108,1
7/13/22,3531,2022_0713_133002_110,1
7/13/22,4146,2022_0713_133139_112,1
7/13/22,3813,2022_0713_133343_114,1
7/13/22,3356,2022_0713_133513_116,1
7/13/22,3495,2022_0713_133742_118,1
7/13/22,4319,2022_0713_133943_120,1
7/13/22,3593,2022_0713_134231_122,1
7/13/22,3006,2022_0713_134430_124,1
7/13/22,4008,2022_0713_134655_126,1
7/13/22,3992,2022_0713_134911_128,1
7/13/22,3684,2022_0713_135129_130,1
7/13/22,4088,2022_0713_135412_132,1
7/13/22,3574,2022_0713_135659_134,1
7/13/22,3183,2022_0713_135848_136,1
7/13/22,4322,2022_0713_140019_138,1
7/13/22,4408,2022_0713_140204_140,1
7/13/22,3109,2022_0713_140449_142,1
7/13/22,4096,2022_0713_140617_144,1
7/13/22,3181,2022_0713_140829_146,1
7/13/22,3550,2022_0713_141011_148,1
7/13/22,3386,2022_0713_141211_150,1
7/13/22,3268,2022_0713_141337_152,1
7/13/22,3107,2022_0713_141627_154,1
7/13/22,4041,2022_0713_141952_156,1
7/13/22,3273,2022_0713_142203_158,1
7/13/22,3776,2022_0713_142348_160,1
7/13/22,3016,2022_0713_142600_162,1
7/13/22,3130,2022_0713_142744_164,1
7/13/22,3606,2022_0713_143126_166,1
7/13/22,3609,2022_0713_143421_168,1
7/13/22,3569,2022_0713_143726_170,1
7/13/22,3932,2022_0713_143915_172,1
7/13/22,4291,2022_0713_144125_174,1
7/13/22,4290,2022_0713_144257_176,1
7/13/22,3970,2022_0713_144505_178,1
7/13/22,3913,2022_0713_144636_180,1
7/13/22,4317,2022_0713_144835_182,1
7/13/22,3638,2022_0713_145013_184,1
7/13/22,3390,2022_0713_145136_186,1
7/13/22,4281,2022_0713_145303_188,1
7/13/22,3112,2022_0713_145429_190,1
7/13/22,3993,2022_0713_145603_192,1
7/13/22,3381,2022_0713_145754_194,1
7/13/22,3883,2022_0713_145917_196,1
7/13/22,4422,2022_0713_150041_198,1
7/13/22,3172,2022_0713_150223_200,1
7/14/22,3119,2022_0714_115542_002,1
7/14/22,3108,2022_0714_115743_004,1
7/14/22,3237,2022_0714_115952_006,1
7/14/22,4124,2022_0714_120215_008,1
7/14/22,4163,2022_0714_120650_010,1
7/14/22,3937,2022_0714_120949_012,1
7/14/22,3493,2022_0714_121219_014,1
7/14/22,3741,2022_0714_121401_016,1
7/14/22,3522,2022_0714_121745_018,1
7/14/22,4402,2022_0714_121959_020,1
7/14/22,4120,2022_0714_122257_022,1
7/14/22,4042,2022_0714_122454_024,1
7/14/22,4273,2022_0714_122716_026,1
7/14/22,3423,2022_0714_122858_028,1
7/14/22,3120,2022_0714_123106_030,1
7/14/22,3664,2022_0714_123236_032,1
7/14/22,4060,2022_0714_123553_034,1
7/14/22,3124,2022_0714_123755_036,1
7/14/22,4035,2022_0714_123950_038,1
7/14/22,4321,2022_0714_124209_040,1
7/14/22,3724,2022_0714_124347_042,1
7/14/22,3742,2022_0714_124535_044,1
7/14/22,4082,2022_0714_124813_046,1
7/14/22,3769,2022_0714_125017_048,1
7/14/22,3440,2022_0714_125214_050,1
7/14/22,3854,2022_0714_125348_052,1
7/14/22,3583,2022_0714_125635_054,1
7/14/22,4343,2022_0714_125954_056,1
7/14/22,4081,2022_0714_130202_058,1
7/14/22,3543,2022_0714_130402_060,1
7/14/22,3337,2022_0714_130537_062,1
7/14/22,4289,2022_0714_130714_064,1
7/14/22,3517,2022_0714_130949_066,1
7/14/22,4323,2022_0714_131137_068,1
7/14/22,3524,2022_0714_131339_070,1
7/14/22,4018,2022_0714_131619_072,1
7/14/22,3566,2022_0714_131843_074,1
7/14/22,4404,2022_0714_132031_076,1
7/14/22,3521,2022_0714_132228_078,1
7/14/22,4258,2022_0714_132401_080,1
7/14/22,3821,2022_0714_132520_082,1
7/14/22,4109,2022_0714_132652_084,1
7/14/22,4085,2022_0714_132907_086,1
7/14/22,3139,2022_0714_133058_088,1
7/14/22,3518,2022_0714_133255_090,1
7/14/22,3113,2022_0714_133435_092,1
7/14/22,4027,2022_0714_133715_094,1
7/14/22,3580,2022_0714_133848_096,1
7/14/22,4344,2022_0714_134041_098,1
7/14/22,3265,2022_0714_134216_100,1
7/14/22,4370,2022_0714_134359_102,1
7/14/22,4067,2022_0714_134544_104,1
7/14/22,3271,2022_0714_134721_106,1
7/14/22,4268,2022_0714_134907_108,1
7/14/22,4136,2022_0714_135145_110,1
7/14/22,3755,2022_0714_135336_112,1
7/14/22,3987,2022_0714_141611_114,1
7/14/22,3056,2022_0714_141823_116,1
7/14/22,3893,2022_0714_142027_118,1
7/14/22,3556,2022_0714_142221_120,1
7/14/22,3859,2022_0714_142425_122,1
7/14/22,4046,2022_0714_142600_124,1
7/14/22,3096,2022_0714_142826_126,1
7/14/22,3573,2022_0714_143013_128,1
7/14/22,3339,2022_0714_143203_130,1
7/14/22,3898,2022_0714_143328_132,1
7/14/22,3795,2022_0714_143527_134,1
7/14/22,4274,2022_0714_143713_136,1
7/14/22,4237,2022_0714_143852_138,1
7/14/22,4175,2022_0714_144100_140,1
7/14/22,3612,2022_0714_144316_142,1
7/14/22,3827,2022_0714_144445_144,1
7/14/22,3764,2022_0714_144636_146,1
7/14/22,3382,2022_0714_144825_148,1
7/14/22,3643,2022_0714_145002_150,1
7/14/22,3646,2022_0714_145159_152,1
7/14/22,3708,2022_0714_145529_154,1
7/14/22,3709,2022_0714_145727_156,1
7/14/22,3771,2022_0714_145900_158,1
7/14/22,3697,2022_0714_150057_160,1
7/14/22,3900,2022_0714_150241_162,1
7/14/22,3434,2022_0714_150408_164,1
7/14/22,3873,2022_0714_150552_166,1
7/14/22,3475,2022_0714_150726_168,1
7/14/22,3645,2022_0714_150924_170,1
7/14/22,3186,2022_0714_151057_172,1
7/14/22,4251,2022_0714_151352_174,1
7/14/22,3241,2022_0714_151516_176,1
7/14/22,4265,2022_0714_151700_178,1
7/14/22,3650,2022_0714_151842_180,1
7/14/22,4424,2022_0714_152025_182,1
7/14/22,3998,2022_0714_153309_002,1
7/14/22,3581,2022_0714_153458_004,1
7/14/22,4015,2022_0714_153634_006,1
7/14/22,3045,2022_0714_153810_008,1
7/14/22,3044,2022_0714_153947_010,1
7/15/22,3933,2022_0715_112750_002,1
7/15/22,3245,2022_0715_112941_004,1
7/15/22,4243,2022_0715_113103_006,1
7/15/22,3836,2022_0715_113228_008,1
7/15/22,4021,2022_0715_113405_010,1
7/15/22,3590,2022_0715_113555_012,1
7/15/22,4000,2022_0715_113812_014,1
7/15/22,3559,2022_0715_113952_016,1
7/15/22,3773,2022_0715_114136_018,1
7/15/22,3473,2022_0715_114252_020,1
7/15/22,4426,2022_0715_114444_022,1
7/15/22,3665,2022_0715_114656_024,1
7/15/22,3653,2022_0715_114850_026,1
7/15/22,4098,2022_0715_115039_028,1
7/15/22,3695,2022_0715_115910_030,1
7/15/22,3714,2022_0715_120055_032,1
7/15/22,3967,2022_0715_120339_034,1
7/15/22,3693,2022_0715_120540_036,1
7/15/22,3899,2022_0715_120744_038,1
7/15/22,3736,2022_0715_120919_040,1
7/15/22,3551,2022_0715_121304_042,1
7/15/22,3052,2022_0715_121459_044,1
7/15/22,3728,2022_0715_121640_046,1
7/15/22,4279,2022_0715_121815_048,1
7/15/22,4285,2022_0715_121955_050,1
7/15/22,3284,2022_0715_122114_052,1
7/15/22,3772,2022_0715_122238_054,1
7/15/22,3982,2022_0715_122501_056,1
7/15/22,3734,2022_0715_122723_058,1
7/15/22,4335,2022_0715_122856_060,1
7/15/22,4160,2022_0715_123131_062,1
7/15/22,3973,2022_0715_123350_064,1
7/15/22,3824,2022_0715_123535_066,1
7/15/22,4134,2022_0715_123828_068,1
7/15/22,3547,2022_0715_124027_070,1
7/15/22,4038,2022_0715_124252_072,1
7/18/22,4254,2022_0718_111943_002,1
7/18/22,3725,2022_0718_112132_004,1
7/18/22,4412,2022_0718_112327_006,1
7/18/22,3426,2022_0718_112450_008,1
7/18/22,4405,2022_0718_112710_010,1
7/18/22,4318,2022_0718_112855_012,1
7/18/22,3630,2022_0718_113103_014,1
7/18/22,3810,2022_0718_113337_016,1
7/18/22,4278,2022_0718_113531_018,1
7/18/22,3798,2022_0718_113700_020,1
7/18/22,3834,2022_0718_114034_022,1
7/18/22,4397,2022_0718_114210_024,1
7/18/22,4047,2022_0718_114445_026,1
7/18/22,4419,2022_0718_114608_028,1
7/18/22,4043,2022_0718_114823_030,1
7/18/22,4394,2022_0718_115010_032,1
7/18/22,4024,2022_0718_115311_034,1
7/18/22,3544,2022_0718_115508_036,1
7/18/22,3842,2022_0718_115654_038,1
7/18/22,3568,2022_0718_115922_040,1
7/18/22,4334,2022_0718_120143_042,1
7/18/22,3680,2022_0718_120323_044,1
7/18/22,4396,2022_0718_120500_046,1
7/18/22,3377,2022_0718_120623_048,1
7/18/22,3916,2022_0718_120810_050,1
7/18/22,4238,2022_0718_121002_052,1
7/18/22,3498,2022_0718_121211_054,1
7/18/22,3835,2022_0718_121350_056,1
7/18/22,3058,2022_0718_121621_058,1
7/18/22,4148,2022_0718_121818_060,1
7/18/22,4380,2022_0718_121954_062,1
7/18/22,4105,2022_0718_122129_064,1
7/18/22,3808,2022_0718_122321_066,1
7/18/22,4222,2022_0718_130609_002,1
7/18/22,3513,2022_0718_130821_004,1
7/18/22,3812,2022_0718_130948_006,1
7/18/22,3862,2022_0718_131136_008,1
7/18/22,3415,2022_0718_131249_010,1
7/18/22,3011,2022_0718_131444_012,1
7/18/22,3027,2022_0718_131741_016,1
7/18/22,3539,2022_0718_131927_018,1
7/18/22,3918,2022_0718_132039_020,1
7/18/22,3855,2022_0718_132239_022,1
7/18/22,4001,2022_0718_132616_024,1
7/18/22,3536,2022_0718_132844_026,1
7/18/22,4036,2022_0718_133044_028,1
7/18/22,4092,2022_0718_133245_030,1
7/18/22,4257,2022_0718_133423_032,1
7/18/22,3943,2022_0718_133653_034,1
7/18/22,4192,2022_0718_133930_036,1
7/18/22,4269,2022_0718_134115_038,1
7/18/22,3985,2022_0718_134342_040,1
7/18/22,4151,2022_0718_134607_042,1
7/18/22,4147,2022_0718_134903_044,1
7/18/22,3519,2022_0718_135224_046,1
7/18/22,4095,2022_0718_135609_050,1
7/18/22,4205,2022_0718_135757_052,1
7/18/22,3828,2022_0718_135936_054,1
7/18/22,4233,2022_0718_141429_056,1
7/18/22,3244,2022_0718_141613_058,1
7/18/22,3481,2022_0718_141808_060,1
7/18/22,3038,2022_0718_142021_062,1
7/18/22,3126,2022_0718_142255_064,1
7/18/22,3111,2022_0718_142447_066,1
7/18/22,4100,2022_0718_142638_068,1
7/18/22,3732,2022_0718_142838_070,1
7/18/22,3894,2022_0718_143012_072,1
7/18/22,4123,2022_0718_143147_074,1
7/18/22,4308,2022_0718_143401_076,1
7/18/22,4011,2022_0718_143605_078,1
7/18/22,3980,2022_0718_143807_080,1
7/18/22,3013,2022_0718_143929_082,1
7/18/22,3705,2022_0718_144225_084,1
7/18/22,3806,2022_0718_144433_086,1
7/19/22,3778,2022_0719_112803_002,1
7/19/22,4002,2022_0719_113005_004,1
7/19/22,3508,2022_0719_113139_006,1
7/19/22,4276,2022_0719_113317_008,1
7/19/22,3087,2022_0719_113545_010,1
7/19/22,3594,2022_0719_113741_012,1
7/19/22,3787,2022_0719_113912_014,1
7/19/22,3700,2022_0719_114101_016,1
7/19/22,3378,2022_0719_114235_018,1
7/19/22,3897,2022_0719_114409_020,1
7/19/22,3127,2022_0719_114540_022,1
7/19/22,3129,2022_0719_114715_024,1
7/19/22,4185,2022_0719_115217_026,1
7/19/22,3946,2022_0719_115345_028,1
7/19/22,4282,2022_0719_115544_030,1
7/19/22,4132,2022_0719_115738_032,1
7/19/22,3506,2022_0719_120217_034,1
7/19/22,4099,2022_0719_120406_036,1
7/19/22,4283,2022_0719_120541_038,1
7/19/22,3266,2022_0719_120657_040,1
7/19/22,4413,2022_0719_120846_042,1
7/19/22,3530,2022_0719_121046_044,1
7/19/22,4284,2022_0719_121219_046,1
7/19/22,3603,2022_0719_121424_048,1
7/19/22,3504,2022_0719_121629_050,1
7/19/22,4005,2022_0719_121901_052,1
7/19/22,3197,2022_0719_122310_054,1
7/19/22,4044,2022_0719_122532_056,1
7/19/22,3252,2022_0719_122708_058,1
7/19/22,3738,2022_0719_122823_060,1
7/19/22,3535,2022_0719_123133_062,1
7/19/22,3167,2022_0719_123357_064,1
7/19/22,3533,2022_0719_123548_066,1
7/19/22,3994,2022_0719_123822_068,1
7/19/22,3035,2022_0719_124108_070,1
7/19/22,3718,2022_0719_124247_072,1
7/19/22,4390,2022_0719_124433_074,1
7/19/22,3805,2022_0719_124551_076,1
7/19/22,4031,2022_0719_124755_078,1
7/19/22,4071,2022_0719_125003_080,1
7/19/22,3509,2022_0719_125205_082,1
7/19/22,3125,2022_0719_125341_084,1
7/19/22,3616,2022_0719_125520_086,1
7/19/22,3840,2022_0719_125707_088,1
7/19/22,3783,2022_0719_125945_090,1
7/19/22,4309,2022_0719_130114_092,1
7/19/22,3554,2022_0719_130328_094,1
7/19/22,3018,2022_0719_130446_096,1
7/19/22,4144,2022_0719_130646_098,1
7/19/22,3861,2022_0719_130757_100,1
7/19/22,3662,2022_0719_131010_102,1
7/19/22,3655,2022_0719_131218_104,1
7/19/22,3833,2022_0719_131354_106,1
7/19/22,3278,2022_0719_131510_108,1
7/19/22,4332,2022_0719_131648_110,1
7/19/22,4066,2022_0719_131838_112,1
7/19/22,3414,2022_0719_132027_114,1
7/19/22,4336,2022_0719_132148_116,1
7/20/22,3398,2022_0720_152401_002,1
7/20/22,3412,2022_0720_152654_004,1
7/20/22,4097,2022_0720_152933_006,1
7/20/22,3529,2022_0720_153304_008,1
7/20/22,3117,2022_0720_153558_010,1
7/20/22,3102,2022_0720_153737_012,1
7/20/22,3826,2022_0720_153916_014,1
7/20/22,3557,2022_0720_154106_016,1
7/20/22,4345,2022_0720_154416_018,1
7/20/22,3957,2022_0720_154532_020,1
7/20/22,3845,2022_0720_154835_022,1
7/20/22,3484,2022_0720_154953_024,1
7/20/22,4403,2022_0720_155111_026,1
7/20/22,3591,2022_0720_155221_028,1
7/20/22,3379,2022_0720_155337_030,1
7/20/22,3358,2022_0720_155513_032,1
7/20/22,4075,2022_0720_155649_034,1
7/20/22,4069,2022_0720_155807_036,1
7/20/22,4083,2022_0720_160012_038,1
7/20/22,3110,2022_0720_160221_040,1
7/20/22,3482,2022_0720_160433_042,1
7/20/22,4158,2022_0720_160610_044,1
7/20/22,4152,2022_0720_160809_046,1
7/20/22,3563,2022_0720_160943_048,1
7/20/22,3605,2022_0720_161122_050,1
7/20/22,4037,2022_0720_161321_052,1
7/20/22,3552,2022_0720_161510_054,1
7/20/22,4070,2022_0720_161716_056,1
7/20/22,3936,2022_0720_161833_058,1
7/20/22,3964,2022_0720_162006_060,1
7/20/22,3505,2022_0720_162329_062,1
7/20/22,3496,2022_0720_162513_064,1
7/20/22,4305,2022_0720_162629_066,1
7/20/22,4310,2022_0720_162810_068,1
7/20/22,3965,2022_0720_163029_070,1
7/20/22,3774,2022_0720_163221_072,1
7/20/22,3012,2022_0720_163344_074,1
7/20/22,4165,2022_0720_163524_076,1
7/20/22,3545,2022_0720_163650_078,1
7/20/22,3184,2022_0720_163810_080,1
7/20/22,4246,2022_0720_164008_082,1
7/20/22,3711,2022_0720_164217_084,1
7/20/22,4266,2022_0720_164431_086,1
7/20/22,4398,2022_0720_164616_088,1
7/21/22,3696,2022_0721_122348_002,1
7/21/22,3963,2022_0721_122645_004,1
7/21/22,3876,2022_0721_122916_006,1
7/21/22,3586,2022_0721_123221_008,1
7/21/22,4286,2022_0721_123417_010,1
7/21/22,3997,2022_0721_123617_012,1
7/21/22,4361,2022_0721_123816_014,1
7/21/22,3847,2022_0721_123954_016,1
7/21/22,4261,2022_0721_124128_018,1
7/21/22,3954,2022_0721_124248_020,1
7/21/22,3387,2022_0721_125916_022,1
7/21/22,4307,2022_0721_130034_024,1
7/21/22,3696,2022_0721_130201_026,1
7/21/22,3683,2022_0721_130349_028,1
7/21/22,4117,2022_0721_130949_030,1
7/21/22,3843,2022_0721_131104_032,1
7/21/22,3921,2022_0721_131258_034,1
7/21/22,3972,2022_0721_131712_036,1
7/21/22,3760,2022_0721_131859_038,1
7/21/22,4026,2022_0721_132107_040,1
7/21/22,3240,2022_0721_132321_042,1
7/21/22,3067,2022_0721_132533_044,1
7/21/22,4149,2022_0721_132742_046,1
7/21/22,4030,2022_0721_133147_048,1
7/21/22,3275,2022_0721_133332_050,1
7/21/22,3801,2022_0721_133503_052,1
7/21/22,3938,2022_0721_133646_054,1
7/21/22,3896,2022_0721_133820_056,1
7/21/22,3782,2022_0721_134008_058,1
7/21/22,3628,2022_0721_134142_060,1
7/21/22,4371,2022_0721_134329_062,1
7/21/22,3744,2022_0721_134456_064,1
7/21/22,4235,2022_0721_134643_066,1
7/21/22,4054,2022_0721_134824_068,1
7/21/22,3567,2022_0721_134952_070,1
7/21/22,3917,2022_0721_135102_072,1
7/21/22,3349,2022_0721_135236_074,1
7/21/22,3891,2022_0721_135353_076,1
7/21/22,3974,2022_0721_135545_078,1
7/21/22,3001,2022_0721_135737_080,1
7/25/22,4212,2022_0725_131030_002,1
7/25/22,4145,2022_0725_131236_004,1
7/25/22,3189,2022_0725_131407_006,1
7/25/22,3565,2022_0725_131557_008,1
7/25/22,3745,2022_0725_131732_010,1
7/25/22,3756,2022_0725_131852_012,1
7/25/22,3901,2022_0725_132030_014,1
7/25/22,4277,2022_0725_132154_016,1
7/25/22,4326,2022_0725_132348_018,1
7/25/22,4032,2022_0725_132549_020,1
7/25/22,4391,2022_0725_132740_022,1
7/25/22,4341,2022_0725_132918_024,1
7/25/22,3369,2022_0725_133102_026,1
7/25/22 13:48,3740,2022_0725_133238_028,1
7/25/22 13:48,3858,2022_0725_133515_030,1
7/25/22,3832,2022_0725_133649_032,1
7/25/22,3043,2022_0725_133920_034,1
7/25/22,3688,2022_0725_134107_036,1
7/25/22,3737,2022_0725_134257_038,1
7/25/22,4122,2022_0725_134445_040,1
7/25/22,4241,2022_0725_134634_042,1
7/25/22,4362,2022_0725_134801_044,1
7/25/22,3617,2022_0725_134944_046,1
7/25/22,3592,2022_0725_135132_048,1
7/25/22,4327,2022_0725_140444_050,1
7/25/22,3255,2022_0725_140603_052,1
7/25/22,3953,2022_0725_140826_054,1
7/25/22,4369,2022_0725_140940_056,1
7/25/22,3279,2022_0725_141104_058,1
7/25/22,3281,2022_0725_141233_060,1
7/25/22,4240,2022_0725_141427_062,1
7/25/22,3722,2022_0725_141611_064,1
7/25/22,3582,2022_0725_141747_066,1
7/25/22,4416,2022_0725_141925_068,1
7/25/22,4020,2022_0725_142108_070,1
7/25/22,3158,2022_0725_142232_072,1
7/25/22,4167,2022_0725_142417_074,1
7/25/22,4196,2022_0725_142522_076,1
7/25/22,3766,2022_0725_142637_078,1
7/25/22,3731,2022_0725_142808_080,1
7/25/22,3735,2022_0725_143022_082,1
7/25/22,3748,2022_0725_143135_084,1
7/25/22,4271,2022_0725_143305_086,1
7/25/22,3757,2022_0725_143420_088,1
7/25/22,4091,2022_0725_143604_090,1
7/25/22,3488,2022_0725_143727_092,1
7/25/22,3425,2022_0725_143833_094,1
7/25/22,3852,2022_0725_143952_096,1
7/25/22,4010,2022_0725_144129_098,1
7/25/22,3622,2022_0725_144317_100,1
7/25/22,3525,2022_0725_144456_102,1
7/25/22,3048,2022_0725_144614_104,1
7/25/22,3541,2022_0725_144739_106,1
7/25/22,3879,2022_0725_144850_108,1
7/25/22,3781,2022_0725_145026_110,1
7/25/22,4325,2022_0725_145138_112,1
7/25/22,3361,2022_0725_145252_114,1
7/25/22,4436,2022_0725_145405_116,1
7/25/22,3323,2022_0725_145527_118,1
7/25/22,4373,2022_0725_145634_120,1
7/25/22,4249,2022_0725_145843_122,1
7/25/22,3497,2022_0725_150014_124,1
7/25/22,3474,2022_0725_150128_126,1
7/25/22,3433,2022_0725_150236_128,1
7/25/22,4256,2022_0725_150356_130,1
7/25/22,3991,2022_0725_150610_132,1
7/25/22,3502,2022_0725_150755_134,1
7/25/22,3780,2022_0725_150910_136,1
7/25/22,4086,2022_0725_151033_138,1
7/25/22,4209,2022_0725_151144_140,1
7/25/22,3385,2022_0725_151430_142,1
7/25/22,3793,2022_0725_151641_144,1
7/25/22,4353,2022_0725_151758_146,1
7/25/22,4387,2022_0725_151903_148,1
7/25/22,4242,2022_0725_152022_150,1
7/25/22,3803,2022_0725_152127_152,1
7/25/22,4062,2022_0725_152328_154,1
7/25/22,3148,2022_0725_152503_156,1
7/25/22,3751,2022_0725_152635_158,1
7/25/22,3258,2022_0725_152751_160,1
9/19/22,3327,2022_0919_113541_002,2
9/19/22,4311,2022_0919_113731_004,2
9/19/22,3619,2022_0919_113933_006,2
9/19/22,3621,2022_0919_114133_008,2
9/19/22,4063,2022_0919_114310_010,2
9/19/22,4379,2022_0919_114428_012,2
9/19/22,4367,2022_0919_114643_014,2
9/19/22,3614,2022_0919_114859_016,2
9/19/22,4410,2022_0919_115054_018,2
9/19/22,3261,2022_0919_115300_020,2
9/19/22,3856,2022_0919_115459_022,2
9/19/22,4013,2022_0919_115707_024,2
9/19/22,3640,2022_0919_115928_026,2
9/19/22,3599,2022_0919_120104_028,2
9/19/22,3849,2022_0919_120312_030,2
9/19/22,3817,2022_0919_120801_032,2
9/19/22,4378,2022_0919_120940_034,2
9/19/22,4089,2022_0919_121134_036,2
9/19/22,3825,2022_0919_121325_038,2
9/19/22,3338,2022_0919_121522_040,2
9/19/22,3752,2022_0919_121724_042,2
9/19/22,3739,2022_0919_121902_044,2
9/19/22,3151,2022_0919_122055_046,2
9/19/22,3191,2022_0919_122254_048,2
9/19/22,3785,2022_0919_122457_050,2
9/19/22,3777,2022_0919_122631_052,2
9/19/22,3260,2022_0919_122815_054,2
9/19/22,4400,2022_0919_122940_056,2
9/19/22,3799,2022_0919_123124_058,2
9/19/22,3679,2022_0919_123325_060,2
9/19/22,3600,2022_0919_123607_062,2
9/19/22,3046,2022_0919_123737_064,2
9/19/22,4061,2022_0919_123928_066,2
9/19/22,3483,2022_0919_124106_068,2
9/19/22,3118,2022_0919_124301_070,2
9/19/22,3136,2022_0919_124437_072,2
9/19/22,3000,2022_0919_124648_074,2
9/19/22,4014,2022_0919_124851_076,2
9/19/22,4029,2022_0919_125019_078,2
9/19/22,4056,2022_0919_125146_080,2
9/19/22,4159,2022_0919_125344_082,2
9/19/22,3114,2022_0919_125828_084,2
9/19/22,3837,2022_0919_125954_086,2
9/19/22,3587,2022_0919_130123_088,2
9/19/22,3383,2022_0919_133657_002,2
9/19/22,4407,2022_0919_133839_004,2
