files,seedling_id,plant_compartment,seedling_sp,soil_type,blk_pixels,area
3541_B.jpg,3541,B,Q,Q,1285751,2.214353373151191
3542_B.jpg,3542,B,Q,Q,3038400,5.232810465620931
3543_B.jpg,3543,B,Q,Q,2507809,4.319013026914943
3544_B.jpg,3544,B,Q,Q,3791514,6.529842726352119
3545_B.jpg,3545,B,Q,Q,4898831,8.436892484896081
3547_B.jpg,3547,B,Q,Q,1069688,1.8422441289327023
3549_B.jpg,3549,B,Q,Q,4285132,7.3799643154841865
3550_B.jpg,3550,B,Q,Q,2086034,3.5926212963537036
3551_B.jpg,3551,B,Q,Q,3474156,5.983280633227933
3552_B.jpg,3552,B,Q,Q,2661517,4.583732889688002
3553_B.jpg,3553,B,Q,Q,1319142,2.2718602103870875
3554_B.jpg,3554,B,Q,Q,4348874,7.489742423929292
3556_B.jpg,3556,B,Q,Q,4289894,7.388165554108886
3557_B.jpg,3557,B,Q,Q,3326340,5.728708124082915
3558_B.jpg,3558,B,Q,Q,2466089,4.247161772101322
3559_B.jpg,3559,B,Q,Q,2719484,4.6835651449080675
3562_B.jpg,3562,B,Q,Q,3534471,6.0871566743133485
3563_B.jpg,3563,B,Q,Q,987299,1.7003516784811348
3565_B.jpg,3565,B,Q,Q,2787424,4.800573156701869
3566_B.jpg,3566,B,Q,Q,2888156,4.974056392557229
3567_B.jpg,3567,B,Q,Q,1672368,2.8801950937235206
3568_B.jpg,3568,B,Q,Q,3796910,6.53913585604949
3569_B.jpg,3569,B,Q,Q,3144554,5.415631609040996
3570_B.jpg,3570,B,Q,Q,4982724,8.581375162750325
3573_B.jpg,3573,B,Q,Q,2671474,4.60088109065107
3574_B.jpg,3574,B,Q,Q,2051965,3.5339467901158024
3576_B.jpg,3576,B,Q,Q,3509790,6.044650422634178
3577_B.jpg,3577,B,Q,Q,4583781,7.894305288610577
3580_B.jpg,3580,B,Q,Q,2639929,4.546553481995853
3581_B.jpg,3581,B,Q,Q,2643620,4.552910216931545
3582_B.jpg,3582,B,Q,Q,5962615,10.268968593492742
3583_B.jpg,3583,B,Q,Q,3048275,5.249817444079333
3584_B.jpg,3584,B,Q,Q,3904987,6.725268839426568
3586_B.jpg,3586,B,Q,Q,4360813,7.510304076163708
3587_B.jpg,3587,B,Q,Q,4135654,7.122529467281157
3589_B.jpg,3589,B,Q,Q,6635370,11.427604521875711
3590_B.jpg,3590,B,Q,Q,2707181,4.6623766025309825
3591_B.jpg,3591,B,Q,Q,4011788,6.90920426285297
3592_B.jpg,3592,B,Q,Q,3534681,6.08751834170335
3593_B.jpg,3593,B,Q,Q,3568349,6.145502235448915
3594_B.jpg,3594,B,Q,Q,3963315,6.825722818112303
3597_B.jpg,3597,B,Q,Q,920005,1.5844562244680045
3599_B.jpg,3599,B,Q,Q,4263086,7.341996128436701
3600_B.jpg,3600,B,Q,Q,3811598,6.564431906641591
3601_B.jpg,3601,B,Q,Q,2483719,4.277524610604777
3603_B.jpg,3603,B,Q,Q,1930201,3.324241704038964
3605_B.jpg,3605,B,Q,Q,1789775,3.082396442570663
3606_B.jpg,3606,B,Q,Q,3052144,5.256480735183692
3609_B.jpg,3609,B,Q,Q,4824432,8.308760617521235
3611_B.jpg,3611,B,Q,Q,2940598,5.064373350968924
3612_B.jpg,3612,B,Q,Q,1214504,2.0916499610777
3613_B.jpg,3613,B,Q,Q,2516924,4.334711113866672
3614_B.jpg,3614,B,Q,Q,3197016,5.505983011966024
3615_B.jpg,3615,B,Q,Q,1950711,3.3595645524624382
3616_B.jpg,3616,B,Q,Q,1745263,3.0057367336956897
3617_B.jpg,3617,B,Q,Q,4307117,7.417827446766005
3619_B.jpg,3619,B,Q,Q,3831124,6.598060085009059
3620_B.jpg,3620,B,Q,Q,3440546,5.925396628571035
3621_B.jpg,3621,B,Q,Q,1521507,2.6203784074234817
3622_B.jpg,3622,B,Q,Q,4713885,8.118373736747474
3623_B.jpg,3623,B,Q,Q,3880124,6.682449142676063
