files,seedling_id,plant_compartment,seedling_sp,soil_type,blk_pixels,area
3000_F.jpg,3000,F,Q,C,59567,0.10258781628674368
3001_F.jpg,3001,F,Q,C,436156,0.7511590578736713
3002_F.jpg,3002,F,Q,C,128356,0.2210579976715509
3005_F.jpg,3005,F,Q,C,143015,0.24630410371931855
3006_F.jpg,3006,F,Q,C,84340,0.14525251272724768
3007_F.jpg,3007,F,Q,C,432386,0.744666267110312
3008_F.jpg,3008,F,Q,C,393236,0.6772411322600423
3011_F.jpg,3011,F,Q,C,257555,0.4435678315801076
3013_F.jpg,3013,F,Q,C,336556,0.5796253814729851
3016_F.jpg,3016,F,Q,C,185830,0.3200411956379468
3018_F.jpg,3018,F,Q,C,471,8.111682890032446e-4
3026_F.jpg,3026,F,Q,C,234305,0.40352608482994745
3027_F.jpg,3027,F,Q,C,397951,0.6853614262784081
3033_F.jpg,3033,F,Q,C,25531,0.043970143495842544
3035_F.jpg,3035,F,Q,C,645625,1.1119119460461142
3038_F.jpg,3038,F,Q,C,194,3.3411177933466977e-4
3042_F.jpg,3042,F,Q,C,399317,0.6877139865390842
3043_F.jpg,3043,F,Q,C,243400,0.4191897272683434
3044_F.jpg,3044,F,Q,C,135692,0.2336922451622681
3045_F.jpg,3045,F,Q,C,295517,0.5089469623383691
3046_F.jpg,3046,F,Q,C,184138,0.31712718980993515
3048_F.jpg,3048,F,Q,C,15597,0.026861553723107445
3051_F.jpg,3051,F,Q,C,472,8.128905146699183e-4
3052_F.jpg,3052,F,Q,C,354825,0.6110887221774444
3055_F.jpg,3055,F,Q,C,164118,0.2826482319631306
3056_F.jpg,3056,F,Q,C,158056,0.2722080999717555
3058_F.jpg,3058,F,Q,C,276977,0.4770168984782414
3067_F.jpg,3067,F,Q,C,420354,0.7239444478888958
3076_F.jpg,3076,F,Q,C,187813,0.3234563691349605
3077_F.jpg,3077,F,Q,C,171262,0.2949518121258465
3087_F.jpg,3087,F,Q,C,511424,0.8807875393528565
3095_F.jpg,3095,F,Q,C,855631,1.473589669401561
3096_F.jpg,3096,F,Q,C,180247,0.3104260097409084
3102_F.jpg,3102,F,Q,C,70784,0.12190602158982096
3107_F.jpg,3107,F,Q,C,266,4.5811202733516575e-4
3108_F.jpg,3108,F,Q,C,467,8.042793863365504e-4
3109_F.jpg,3109,F,Q,C,79847,0.13751455280688338
3110_F.jpg,3110,F,Q,C,125686,0.2164596551415325
3111_F.jpg,3111,F,Q,C,201748,0.3474555838000565
3112_F.jpg,3112,F,Q,C,55088,0.09487396752571282
3113_F.jpg,3113,F,Q,C,47233,0.08134588491399206
3114_F.jpg,3114,F,Q,C,550,9.472241166704556e-4
3117_F.jpg,3117,F,Q,C,64408,0.11092511073911036
3118_F.jpg,3118,F,Q,C,386,6.647791073359924e-4
3119_F.jpg,3119,F,Q,C,122753,0.21140836726117895
3120_F.jpg,3120,F,Q,C,21603,0.03720524107714882
3124_F.jpg,3124,F,Q,C,167614,0.28866913289382135
3125_F.jpg,3125,F,Q,C,114073,0.1964594484744525
3126_F.jpg,3126,F,Q,C,12291,0.021167875669084672
3127_F.jpg,3127,F,Q,C,190,3.272228766679756e-4
3129_F.jpg,3129,F,Q,C,590841,1.0175615351230702
3130_F.jpg,3130,F,Q,C,632907,1.09000868001736
3132_F.jpg,3132,F,Q,C,12574,0.02165526553275329
3135_F.jpg,3135,F,Q,C,6557,0.011292633696378503
3136_F.jpg,3136,F,Q,C,36790,0.06336068227692011
3139_F.jpg,3139,F,Q,C,80444,0.1385427215298875
3140_F.jpg,3140,F,Q,C,38177,0.06574940927659634
3141_F.jpg,3141,F,Q,C,52488,0.09039618079236159
3148_F.jpg,3148,F,Q,C,114883,0.19785445126445808
3151_F.jpg,3151,F,Q,C,391495,0.6742427373743637
3167_F.jpg,3167,F,Q,C,264140,0.45490868759515296
3172_F.jpg,3172,F,Q,C,447196,0.7701724292337474
3181_F.jpg,3181,F,Q,C,13132,0.02261626745475713
3183_F.jpg,3183,F,Q,C,266351,0.4587165285441682
3184_F.jpg,3184,F,Q,C,230870,0.39761023966492376
3186_F.jpg,3186,F,Q,C,199146,0.3429743526153719
3188_F.jpg,3188,F,Q,C,58541,0.10082081275273662
3189_F.jpg,3189,F,Q,C,265853,0.45785886016216476
3191_F.jpg,3191,F,Q,C,277916,0.4786340683792479
3197_F.jpg,3197,F,Q,C,91454,0.15750442611996335
3237_F.jpg,3237,F,Q,C,249578,0.42982963743705266
3240_F.jpg,3240,F,Q,C,223655,0.38518438147987405
3481_F.jpg,3481,F,Q,Q,112964,0.19454950021011153
3482_F.jpg,3482,F,Q,Q,329432,0.5673562458236028
3483_F.jpg,3483,F,Q,Q,72093,0.12416041498749664
3484_F.jpg,3484,F,Q,Q,400759,0.6901974359504275
3486_F.jpg,3486,F,Q,Q,133162,0.229335014225584
3488_F.jpg,3488,F,Q,Q,397177,0.6840284236124028
3489_F.jpg,3489,F,Q,Q,97553,0.16800828046100535
3493_F.jpg,3493,F,Q,Q,121500,0.209250418500837
3494_F.jpg,3494,F,Q,Q,315664,0.5436446428448413
