files,seedling_id,plant_compartment,seedling_sp,soil_type,blk_pixels,area
3000_A.jpg,3000,A,Q,C,119806,0.206332968221492
3001_A.jpg,3001,A,Q,C,51156,0.08810217620435241
3002_A.jpg,3002,A,Q,C,48105,0.08284766569533139
3005_A.jpg,3005,A,Q,C,43015,0.07408153705196299
3006_A.jpg,3006,A,Q,C,42392,0.07300859046162536
3007_A.jpg,3007,A,Q,C,55438,0.09547674650904857
3008_A.jpg,3008,A,Q,C,70204,0.12090713070315029
3011_A.jpg,3011,A,Q,C,64153,0.11048594319410861
3013_A.jpg,3013,A,Q,C,46761,0.08053299439932213
3016_A.jpg,3016,A,Q,C,71545,0.12321663532215954
3018_A.jpg,3018,A,Q,C,32723,0.05635639049055876
3026_A.jpg,3026,A,Q,C,38272,0.06591302071493031
3027_A.jpg,3027,A,Q,C,111909,0.19273255213177093
3033_A.jpg,3033,A,Q,C,53320,0.09182907254703399
3035_A.jpg,3035,A,Q,C,35540,0.06120790019357816
3038_A.jpg,3038,A,Q,C,64665,0.11136772273544547
3042_A.jpg,3042,A,Q,C,37500,0.06458346250025833
3043_A.jpg,3043,A,Q,C,26740,0.04605231432685088
3044_A.jpg,3044,A,Q,C,17773,0.030609116773789104
3045_A.jpg,3045,A,Q,C,22880,0.039404523253490954
3046_A.jpg,3046,A,Q,C,86668,0.1492618540792637
3048_A.jpg,3048,A,Q,C,54066,0.09311385289437246
3051_A.jpg,3051,A,Q,C,55067,0.09483780078671268
3052_A.jpg,3052,A,Q,C,28880,0.049737877253532285
3055_A.jpg,3055,A,Q,C,114757,0.19763745083045722
3056_A.jpg,3056,A,Q,C,52336,0.09013440249102721
3058_A.jpg,3058,A,Q,C,17605,0.030319782861787947
3067_A.jpg,3067,A,Q,C,92493,0.15929381858763716
3076_A.jpg,3076,A,Q,C,31235,0.05379371869854851
3077_A.jpg,3077,A,Q,C,31679,0.054558386894551565
3087_A.jpg,3087,A,Q,C,42679,0.07350286922796068
3095_A.jpg,3095,A,Q,C,137564,0.236916251610281
3096_A.jpg,3096,A,Q,C,28100,0.04839454123352691
3102_A.jpg,3102,A,Q,C,54177,0.09330501994337322
3107_A.jpg,3107,A,Q,C,52065,0.08966767933535867
3108_A.jpg,3108,A,Q,C,33817,0.05824050536989963
3109_A.jpg,3109,A,Q,C,29804,0.051329213769538654
3110_A.jpg,3110,A,Q,C,49664,0.08553261550967546
3111_A.jpg,3111,A,Q,C,70270,0.12102079759715074
3112_A.jpg,3112,A,Q,C,49091,0.08454578020267152
3113_A.jpg,3113,A,Q,C,19279,0.033202788627799476
3114_A.jpg,3114,A,Q,C,50628,0.08719284105234877
3117_A.jpg,3117,A,Q,C,54917,0.09457946693671165
3118_A.jpg,3118,A,Q,C,34969,0.060224509337907565
3119_A.jpg,3119,A,Q,C,315188,0.5428248634275046
3120_A.jpg,3120,A,Q,C,41391,0.07128464256928514
3124_A.jpg,3124,A,Q,C,61517,0.10594615633675712
3125_A.jpg,3125,A,Q,C,34054,0.05864867285290126
3126_A.jpg,3126,A,Q,C,23551,0.04056013667582891
3127_A.jpg,3127,A,Q,C,45323,0.07805643389064557
3129_A.jpg,3129,A,Q,C,100065,0.17233451133568933
3130_A.jpg,3130,A,Q,C,230651,0.3972330722439223
3132_A.jpg,3132,A,Q,C,66363,0.11429206191745717
3135_A.jpg,3135,A,Q,C,42153,0.07259697852729038
3136_A.jpg,3136,A,Q,C,53421,0.09200301733936801
3139_A.jpg,3139,A,Q,C,26060,0.044881200873512855
3140_A.jpg,3140,A,Q,C,32727,0.056363279393225454
3141_A.jpg,3141,A,Q,C,127605,0.21976460619587906
3148_A.jpg,3148,A,Q,C,113348,0.19521083486611418
3151_A.jpg,3151,A,Q,C,33522,0.05773244879823093
3167_A.jpg,3167,A,Q,C,103461,0.17818318969971272
3172_A.jpg,3172,A,Q,C,36964,0.06366034954292131
3181_A.jpg,3181,A,Q,C,95784,0.16496166325665984
3183_A.jpg,3183,A,Q,C,70241,0.12097085305281721
3184_A.jpg,3184,A,Q,C,31658,0.05452222015555142
3186_A.jpg,3186,A,Q,C,54123,0.09321201975737285
3188_A.jpg,3188,A,Q,C,44682,0.0769524872383078
3189_A.jpg,3189,A,Q,C,38130,0.06566846467026267
3191_A.jpg,3191,A,Q,C,29812,0.051342991574872036
3197_A.jpg,3197,A,Q,C,172998,0.29794159588319175
3237_A.jpg,3237,A,Q,C,35083,0.06042084306390835
3240_A.jpg,3240,A,Q,C,39302,0.06768691315160408
3481_A.jpg,3481,A,Q,Q,23057,0.03970935719649217
3482_A.jpg,3482,A,Q,Q,26078,0.04491220093551298
3483_A.jpg,3483,A,Q,Q,29446,0.05071265698086952
3484_A.jpg,3484,A,Q,Q,41767,0.07193219941995439
3486_A.jpg,3486,A,Q,Q,73621,0.12679197580617382
3488_A.jpg,3488,A,Q,Q,33598,0.05786333794889812
3489_A.jpg,3489,A,Q,Q,114331,0.19690378269645428
3493_A.jpg,3493,A,Q,Q,57757,0.09947058783006454
3494_A.jpg,3494,A,Q,Q,49642,0.08549472654500864
3495_A.jpg,3495,A,Q,Q,140642,0.2422172622123022
3496_A.jpg,3496,A,Q,Q,47058,0.08104449542232418
3497_A.jpg,3497,A,Q,Q,42457,0.07312053512995915
3498_A.jpg,3498,A,Q,Q,57484,0.09900042022306267
3502_A.jpg,3502,A,Q,Q,90758,0.15630575705595856
3504_A.jpg,3504,A,Q,Q,135793,0.23386618995460212
3505_A.jpg,3505,A,Q,Q,46325,0.07978210400865246
3506_A.jpg,3506,A,Q,Q,81877,0.1410106709102307
3508_A.jpg,3508,A,Q,Q,72633,0.12509041684750036
3509_A.jpg,3509,A,Q,Q,80120,0.13798472041388526
3511_A.jpg,3511,A,Q,Q,35623,0.06135084492391207
3513_A.jpg,3513,A,Q,Q,39870,0.06866513733027466
3517_A.jpg,3517,A,Q,Q,70090,0.12071079697714951
