files,seedling_id,plant_compartment,seedling_sp,soil_type,blk_pixels,area
3241_B.jpg,3241,B,P,C,438098,0.7545036201183514
3242_B.jpg,3242,B,P,C,435462,0.7499638332609998
3243_B.jpg,3243,B,P,C,275661,0.474750449500899
3244_B.jpg,3244,B,P,C,1521534,2.620424907516482
3245_B.jpg,3245,B,P,C,482951,0.8317506079456604
3250_B.jpg,3250,B,P,C,242844,0.4182321697976729
3251_B.jpg,3251,B,P,C,352085,0.6063698238507588
3252_B.jpg,3252,B,P,C,1121395,1.9312952514793917
3254_B.jpg,3254,B,P,C,1124028,1.9358298716597433
3255_B.jpg,3255,B,P,C,525239,0.9045800869379517
3258_B.jpg,3258,B,P,C,161994,0.278990224647116
3259_B.jpg,3259,B,P,C,388783,0.669572061366345
3260_B.jpg,3260,B,P,C,481197,0.8287298241263149
3261_B.jpg,3261,B,P,C,611958,1.0539297745262157
3264_B.jpg,3264,B,P,C,911718,1.5701841403682808
3265_B.jpg,3265,B,P,C,215551,0.37122746467715156
3266_B.jpg,3266,B,P,C,749489,1.2907891926894965
3268_B.jpg,3268,B,P,C,347019,0.5976450286233905
3269_B.jpg,3269,B,P,C,437672,0.7537699519843484
3270_B.jpg,3270,B,P,C,415850,0.7161875434861981
3271_B.jpg,3271,B,P,C,419546,0.7225528895502236
3272_B.jpg,3272,B,P,C,1102216,1.8982646854182597
3273_B.jpg,3273,B,P,C,352107,0.6064077128154256
3274_B.jpg,3274,B,P,C,297394,0.5121795799147154
3275_B.jpg,3275,B,P,C,1466384,2.525444161999435
3276_B.jpg,3276,B,P,C,1438275,2.477034120734908
3278_B.jpg,3278,B,P,C,517786,0.8917443390442337
3279_B.jpg,3279,B,P,C,259409,0.44676083796612037
3281_B.jpg,3281,B,P,C,448921,0.7731432685087593
3284_B.jpg,3284,B,P,C,222121,0.3825424873071968
3323_B.jpg,3323,B,P,C,717917,1.236415083941279
3325_B.jpg,3325,B,P,C,418096,0.7200556623335469
3327_B.jpg,3327,B,P,C,103782,0.17873602413871495
3331_B.jpg,3331,B,P,C,265226,0.4567790246691604
3333_B.jpg,3333,B,P,C,352995,0.6079370492074317
3334_B.jpg,3334,B,P,C,238490,0.41073359924497627
3335_B.jpg,3335,B,P,C,1178800,2.0301596158747874
3337_B.jpg,3337,B,P,C,1529747,2.6345695469168717
3338_B.jpg,3338,B,P,C,1758713,3.028900668912449
3339_B.jpg,3339,B,P,C,1008871,1.7375035305626167
3348_B.jpg,3348,B,P,C,258208,0.44469244494044546
3349_B.jpg,3349,B,P,C,360560,0.6209656863758172
3356_B.jpg,3356,B,P,C,1070187,1.8431035195403724
3358_B.jpg,3358,B,P,C,348086,0.5994826434097312
3359_B.jpg,3359,B,P,C,450720,0.776241552483105
3361_B.jpg,3361,B,P,C,252177,0.4343057019447372
3364_B.jpg,3364,B,P,C,994281,1.7123762580858495
3369_B.jpg,3369,B,P,C,293385,0.5052751772170211
