files,seedling_id,plant_compartment,seedling_sp,soil_type,blk_pixels,area
3779_H122.jpg,3779,H,P,Q,105931,0.18243708709639642
3779_M123.jpg,3779,M,P,Q,7056,0.012152024304048608
3779_P302.jpg,3779,P,P,Q,3812,0.006565124241359594
3780_G473.jpg,3780,G,P,Q,22701,0.03909624485915639
3780_H010.jpg,3780,H,P,Q,22487,0.03872768856648824
3780_M011.jpg,3780,M,P,Q,6840,0.01178002356004712
3780_P474.jpg,3780,P,P,Q,7020,0.01209002418004836
3782_G260.jpg,3782,G,P,Q,63900,0.1100502201004402
3782_H072.jpg,3782,H,P,Q,79034,0.1361143833398778
3782_M073.jpg,3782,M,P,Q,5219,0.008988295754369286
3782_P261.jpg,3782,P,P,Q,3358,0.0057832337886898
3785_H013.jpg,3785,H,P,Q,125653,0.2164028216945323
3785_M014.jpg,3785,M,P,Q,4949,0.008523294824367426
3789_G271.jpg,3789,G,P,Q,83288,0.1434407313259071
3789_H109.jpg,3789,H,P,Q,32564,0.05608255660955767
3789_M110.jpg,3789,M,P,Q,3393,0.005843511687023374
3789_P272.jpg,3789,P,P,Q,5191,0.008940073435702427
3793_G475.jpg,3793,G,P,Q,137558,0.23690591825628096
3793_P476.jpg,3793,P,P,Q,8294,0.01428413967939047
3795_G510.jpg,3795,G,P,Q,37560,0.06468679604025875
3795_P509.jpg,3795,P,P,Q,3691,0.006356734935692093
3799_G.jpg,3799,G,P,Q,81175,0.13980166849222586
3799_H035.jpg,3799,H,P,Q,105377,0.18148297407705927
3799_M036.jpg,3799,M,P,Q,6927,0.011929857193047719
3799_P.jpg,3799,P,P,Q,4210,0.007250570056695669
3801_G278.jpg,3801,G,P,Q,90765,0.15631781263562528
3801_H124.jpg,3801,H,P,Q,27107,0.04668437114652007
3801_M125.jpg,3801,M,P,Q,3537,0.006091512183024366
3801_P279.jpg,3801,P,P,Q,5030,0.008662795103367985
3804_G288.jpg,3804,G,P,Q,12162,0.020945708558083784
3804_P289.jpg,3804,P,P,Q,1351,0.0023267268756759735
3808_G407.jpg,3808,G,P,Q,47232,0.08134416268832538
3808_H195.jpg,3808,H,P,Q,90953,0.1566415910609599
3808_M_196.jpg,3808,M,P,Q,7587,0.013066526133052266
3808_P408.jpg,3808,P,P,Q,7234,0.012458580472716502
3813_G431.jpg,3813,G,P,Q,41737,0.07188053264995418
3813_P432.jpg,3813,P,P,Q,3950,0.006802791383360545
3825_G091.jpg,3825,G,P,Q,14400,0.0248000496000992
3825_H039.jpg,3825,H,P,Q,37517,0.06461274033659178
3825_M040.jpg,3825,M,P,Q,4065,0.007000847335028004
3825_P092.jpg,3825,P,P,Q,3029,0.0052166215443542
3832_G327.jpg,3832,G,P,Q,34231,0.05895350679590248
3832_H218.jpg,3832,H,P,Q,130835,0.22532739509923463
3832_M219.jpg,3832,M,P,Q,7223,0.012439635990383092
3832_P328.jpg,3832,P,P,Q,1795,0.0030913950716790323
3836_G.jpg,3836,G,P,Q,32063,0.05521972155055421
