Pot ID,Drought or control,Moisture,Date
211056,D ,7,8182022
211080,D ,15,8182022
211211,D ,17,8182022
211261,D ,7,8182022
211327,D ,7,8182022
211278,D ,8,8182022
211029,D ,7,8182022
211147,D ,9,8182022
211125,D ,7,8182022
211331,D ,7,8182022
211317,D ,7,8182022
211081,D ,7,8182022
211012,D ,14,8182022
211257,D ,7,8182022
211016,D ,9,8182022
211262,D ,7,8182022
211214,D ,10,8182022
211263,D ,7,8182022
211244,D ,7,8182022
211286,D ,7,8182022
211074,D ,7,8182022
211258,D ,7,8182022
211251,D ,7,8182022
211209,D ,10,8182022
211212,D ,7,8182022
211300,D ,7,8182022
211228,D ,7,8182022
211110,D ,7,8182022
211202,D ,18,8182022
211114,D ,7,8182022
211079,D ,10,8182022
211119,D ,7,8182022
211007,D ,7,8182022
211113,D ,10,8182022
211171,D ,7,8182022
211117,D ,7,8182022
211241,D ,7,8182022
211248,D ,7,8182022
211324,D ,12,8182022
211071,D ,8,8182022
211072,D ,9,8182022
211101,D ,10,8182022
211182,D ,9,8182022
211259,D ,7,8182022
211070,D ,7,8182022
211094,D ,7,8182022
211132,D ,7,8182022
211276,D ,7,8182022
211092,D ,7,8182022
211027,D ,7,8182022
211226,D ,7,8182022
211026,D ,11,8182022
211043,D ,7,8182022
211086,D ,9,8182022
211254,D ,8,8182022
211164,D ,7,8182022
211292,D ,7,8182022
211089,D ,7,8182022
211247,D ,8,8182022
211032,D ,7,8182022
211195,D ,7,8182022
211057,D ,8,8182022
211273,D ,11,8182022
211289,D ,7,8182022
211274,D ,7,8182022
211059,D ,11,8182022
211145,D ,7,8182022
211011,D ,7,8182022
211100,D ,16,8182022
211142,D ,8,8182022
211146,D ,11,8182022
211271,D ,7,8182022
211049,D ,8,8182022
211198,D ,7,8182022
211329,D ,7,8182022
211098,D ,7,8182022
211187,D ,10,8182022
211285,D ,7,8182022
211077,D ,8,8182022
211316,D ,12,8182022
211291,D ,14,8182022
211031,D ,7,8182022
211328,D ,7,8182022
211116,D ,18,8182022
211222,D ,9,8182022
211121,D ,8,8182022
211170,D ,8,8182022
211267,D ,10,8182022
211139,D ,9,8182022
211230,D ,8,8182022
211342,D ,8,8182022
211018,D ,11,8182022
211321,D ,8,8182022
211138,D ,8,8182022
211133,D ,7,8182022
211107,D ,17,8182022
211203,D ,7,8182022
211293,D ,8,8182022
211174,D ,15,8182022
211221,D ,12,8182022
211020,D ,9,8182022
211313,D ,7,8182022
211296,D ,10,8182022
211137,D ,9,8182022
211185,D ,11,8182022
211001,D ,17,8182022
211044,D ,10,8182022
211332,D ,7,8182022
211017,D ,8,8182022
211297,D ,8,8182022
211144,D ,9,8182022
211302,D ,9,8182022
211067,D ,9,8182022
211224,C,9,8222022
211322,C,11,8222022
211207,C,7,8222022
211320,C,7,8222022
211149,C,14,8222022
211246,C,14,8222022
211326,C,11,8222022
211151,C,9,8222022
211323,C,8,8222022
211325,C,7,8222022
211102,C,7,8222022
211304,C,7,8222022
211204,C,8,8222022
211124,C,11,8222022
211034,C,7,8222022
211166,C,8,8222022
211103,C,7,8222022
211153,C,7,8222022
211148,C,10,8222022
211115,C,14,8222022
211075,C,8,8222022
211229,C,8,8222022
211245,C,8,8222022
211196,C,7,8222022
211250,C,17,8222022
211256,C,10,8222022
211265,C,7,8222022
211036,C,11,8222022
211268,C,8,8222022
211255,C,7,8222022
211191,C,16,8222022
211188,C,14,8222022
211279,C,14,8222022
211294,C,13,8222022
211184,C,9,8222022
211306,C,9,8222022
211215,C,10,8222022
211136,C,15,8222022
211243,C,10,8222022
211139,C,8,8222022
211066,C,10,8222022
211307,C,15,8222022
211288,C,15,8222022
211163,C,7,8222022
211199,C,9,8222022
211319,C,11,8222022
211236,C,10,8222022
211172,C,11,8222022
211053,C,13,8222022
211660,C,15,8222022
211232,C,15,8222022
211105,C,21,8222022
211019,C,13,8222022
211038,C,14,8222022
211052,C,13,8222022
211134,C,16,8222022
211039,C,12,8222022
211095,C,7,8222022
211154,C,12,8222022
211234,C,9,8222022
211240,C,15,8222022
211311,C,9,8222022
211210,C,9,8222022
211281,C,15,8222022
211004,C,17,8222022
211175,C,12,8222022
211008,C,11,8222022
211064,C,8,8222022
211303,C,10,8222022
211173,C,8,8222022
211069,C,10,8222022
211336,C,12,8222022
211033,C,9,8222022
211205,C,9,8222022
211030,C,13,8222022
211194,C,20,8222022
211347,C,8,8222022
211068,C,9,8222022
211270,C,8,8222022
211091,C,8,8222022
211046,C,7,8222022
211015,C,7,8222022
211058,C,9,8222022
211335,C,8,8222022
211298,C,8,8222022
211097,C,7,8222022
211120,C,12,8222022
211231,C,10,8222022
211150,C,7,8222022
211186,C,11,8222022
211183,C,10,8222022
211118,C,14,8222022
211048,C,13,8222022
211078,C,10,8222022
211318,C,10,8222022
211284,C,16,8222022
211090,C,9,8222022
211073,C,11,8222022
211050,C,8,8222022
211108,C,9,8222022
211076,C,11,8222022
211260,C,8,8222022
211242,C,9,8222022
211283,C,7,8222022
211299,C,8,8222022
211035,C,9,8222022
211087,C,15,8222022
211013,C,9,8222022
211217,C,7,8222022
211197,C,8,8222022
211200,C,7,8222022
211264,C,14,8222022
211152,C,10,8222022
211065,C,11,8222022
211280,C,9,8222022
211088,C,11,8222022
211190,C,10,8222022
211266,C,14,8222022
211301,C,16,8222022
211277,C,8,8222022
211238,C,7,8222022
211158,C,11,8222022
211047,C,21,8222022
211122,C,8,8222022
211223,C,12,8222022
211180,C,8,8222022
211131,C,10,8222022
211093,C,10,8222022
211054,C,8,8222022
211269,C,14,8222022
211128,C,15,8222022
211179,C,9,8222022
211129,C,11,8222022
211006,C,17,8222022
211022,C,19,8222022
211104,C,8,8222022
211330,C,14,8222022
211178,C,8,8222022
211096,C,9,8222022
211021,C,9,8222022
211063,C,8,8222022
211109,C,8,8222022
211275,C,13,8222022
211009,C,10,8222022
211308,C,9,8222022
211112,C,19,8222022
211097,C,8,8222022
211161,C,9,8222022
211099,C,9,8222022
211111,C,9,8222022
211141,C,8,8222022
211165,C,8,8222022
211003,C,10,8222022
211333,C,17,8222022
211143,C,8,8222022
211312,C,7,8222022
211315,C,8,8222022
211051,C,10,8222022
211002,C,9,8222022
211253,C,15,8222022
211041,C,7,8222022
211218,C,7,8222022
211249,C,7,8222022
211220,C,9,8222022
211168,C,17,8222022
211123,C,7,8222022
211219,C,7,8222022
211005,C,9,8222022
211160,C,8,8222022
211037,D ,12,8222022
211344,D ,13,8222022
211135,D ,7,8222022
211062,D ,10,8222022
211314,D ,7,8222022
211177,D ,9,8222022
211337,D ,13,8222022
211082,D ,17,8222022
211085,D ,11,8222022
211346,D ,7,8222022
211334,D ,7,8222022
211169,D ,7,8222022
211010,D ,7,8222022
211024,D ,7,8222022
211206,D ,7,8222022
211282,D ,11,8222022
211305,D ,8,8222022
211216,D ,11,8222022
211233,D ,7,8222022
211155,D ,12,8222022
211028,D ,9,8222022
211310,D ,14,8222022
211162,D ,8,8222022
211208,D ,17,8222022
211225,D ,7,8222022
211083,D ,9,8222022
211127,D ,16,8222022
211181,D ,8,8222022
211126,D ,11,8222022
211252,D ,21,8222022
211193,D ,7,8222022
211237,D ,9,8222022
211156,D ,12,8222022
211140,D ,7,8222022
211272,D ,11,8222022
211040,D ,7,8222022
211192,D ,7,8222022
211130,D ,7,8222022
211189,D ,7,8222022
211201,D ,7,8222022
211227,D ,7,8222022
211157,D ,9,8222022
211213,D ,21,8222022
211106,D ,9,8222022
211167,D ,7,8222022
211159,D ,11,8222022
211287,D ,7,8222022
211084,D ,7,8222022
211045,D ,8,8222022
211061,D ,14,8222022
211042,D ,9,8222022
211056,D ,10,8222022
211080,D ,15,8222022
211211,D ,10,8222022
211261,D ,8,8222022
211327,D ,7,8222022
211278,D ,7,8222022
211029,D ,7,8222022
211147,D ,8,8222022
211125,D ,7,8222022
211331,D ,8,8222022
211317,D ,7,8222022
211081,D ,,8222022
211012,D ,,8222022
211257,D ,,8222022
211016,D ,,8222022
211262,D ,,8222022
211214,D ,,8222022
211263,D ,,8222022
211244,D ,,8222022
211286,D ,,8222022
211074,D ,,8222022
211258,D ,,8222022
211251,D ,,8222022
211209,D ,,8222022
211212,D ,,8222022
211300,D ,,8222022
211228,D ,,8222022
211110,D ,,8222022
211202,D ,,8222022
211114,D ,,8222022
211079,D ,,8222022
211119,D ,,8222022
211007,D ,,8222022
211113,D ,,8222022
211171,D ,,8222022
211117,D ,,8222022
211241,D ,,8222022
211248,D ,,8222022
211324,D ,,8222022
211071,D ,,8222022
211072,D ,,8222022
211101,D ,,8222022
211182,D ,,8222022
211259,D ,,8222022
211070,D ,,8222022
211094,D ,,8222022
211132,D ,,8222022
211276,D ,,8222022
211092,D ,,8222022
211027,D ,,8222022
211226,D ,,8222022
211026,D ,,8222022
211043,D ,,8222022
211086,D ,,8222022
211254,D ,,8222022
211164,D ,,8222022
211292,D ,,8222022
211089,D ,,8222022
211247,D ,,8222022
211032,D ,,8222022
211195,D ,,8222022
211057,D ,,8222022
211273,D ,,8222022
211289,D ,,8222022
211274,D ,,8222022
211059,D ,,8222022
211145,D ,,8222022
211011,D ,,8222022
211100,D ,,8222022
211142,D ,,8222022
211146,D ,,8222022
211271,D ,,8222022
211049,D ,,8222022
211198,D ,,8222022
211329,D ,,8222022
211098,D ,,8222022
211187,D ,,8222022
211285,D ,,8222022
211077,D ,,8222022
211316,D ,,8222022
211291,D ,,8222022
211031,D ,,8222022
211328,D ,,8222022
211116,D ,,8222022
211222,D ,,8222022
211121,D ,,8222022
211170,D ,,8222022
211267,D ,,8222022
211139,D ,,8222022
211230,D ,,8222022
211342,D ,,8222022
211018,D ,,8222022
211321,D ,,8222022
211138,D ,,8222022
211133,D ,,8222022
211107,D ,,8222022
211203,D ,,8222022
211293,D ,,8222022
211174,D ,,8222022
211221,D ,,8222022
211020,D ,,8222022
211313,D ,,8222022
211296,D ,,8222022
211137,D ,,8222022
211185,D ,,8222022
211001,D ,,8222022
211044,D ,,8222022
211332,D ,,8222022
211017,D ,,8222022
211297,D ,,8222022
211144,D ,,8222022
211302,D ,,8222022
211067,D ,,8222022
211224,C,9,8242022
211322,C,9,8242022
211207,C,7,8242022
211320,C,7,8242022
211149,C,14,8242022
211246,C,9,8242022
211326,C,7,8242022
211151,C,13,8242022
211323,C,11,8242022
211325,C,8,8242022
211102,C,7,8242022
211304,C,7,8242022
211204,C,8,8242022
211124,C,12,8242022
211034,C,8,8242022
211166,C,9,8242022
211103,C,8,8242022
211153,C,11,8242022
211148,C,12,8242022
211115,C,13,8242022
211075,C,8,8242022
211229,C,12,8242022
211245,C,10,8242022
211196,C,9,8242022
211250,C,16,8242022
211256,C,8,8242022
211265,C,9,8242022
211036,C,12,8242022
211268,C,9,8242022
211255,C,9,8242022
211191,C,18,8242022
211188,C,13,8242022
211279,C,13,8242022
211294,C,12,8242022
211184,C,14,8242022
211306,C,8,8242022
211215,C,9,8242022
211136,C,15,8242022
211243,C,14,8242022
211139,C,10,8242022
211066,C,16,8242022
211307,C,8,8242022
211288,C,15,8242022
211163,C,7,8242022
211199,C,8,8242022
211319,C,11,8242022
211236,C,9,8242022
211172,C,7,8242022
211053,C,9,8242022
211660,C,13,8242022
211232,C,16,8242022
211105,C,20,8242022
211019,C,13,8242022
211038,C,14,8242022
211052,C,14,8242022
211134,C,11,8242022
211039,C,8,8242022
211095,C,8,8242022
211154,C,9,8242022
211234,C,10,8242022
211240,C,11,8242022
211311,C,8,8242022
211210,C,9,8242022
211281,C,12,8242022
211004,C,17,8242022
211175,C,11,8242022
211008,C,16,8242022
211064,C,8,8242022
211303,C,7,8242022
211173,C,7,8242022
211069,C,13,8242022
211336,C,12,8242022
211033,C,9,8242022
211205,C,10,8242022
211030,C,13,8242022
211194,C,24,8242022
211347,C,8,8242022
211068,C,9,8242022
211270,C,9,8242022
211091,C,11,8242022
211046,C,11,8242022
211015,C,8,8242022
211058,C,8,8242022
211335,C,7,8242022
211298,C,9,8242022
211097,C,10,8242022
211120,C,12,8242022
211231,C,13,8242022
211150,C,9,8242022
211186,C,15,8242022
211183,C,10,8242022
211118,C,18,8242022
211048,C,12,8242022
211078,C,8,8242022
211318,C,8,8242022
211284,C,21,8242022
211090,C,7,8242022
211073,C,10,8242022
211050,C,9,8242022
211108,C,11,8242022
211076,C,13,8242022
211260,C,8,8242022
211242,C,13,8242022
211283,C,7,8242022
211299,C,9,8242022
211035,C,11,8242022
211087,C,13,8242022
211013,C,10,8242022
211217,C,11,8242022
211197,C,8,8242022
211200,C,7,8242022
211264,C,16,8242022
211152,C,13,8242022
211065,C,15,8242022
211280,C,9,8242022
211088,C,11,8242022
211190,C,12,8242022
211266,C,16,8242022
211301,C,15,8242022
211277,C,9,8242022
211238,C,6,8242022
211158,C,14,8242022
211047,C,25,8242022
211122,C,11,8242022
211223,C,10,8242022
211180,C,15,8242022
211131,C,14,8242022
211093,C,13,8242022
211054,C,10,8242022
211269,C,15,8242022
211128,C,16,8242022
211179,C,10,8242022
211129,C,12,8242022
211006,C,17,8242022
211022,C,16,8242022
211104,C,9,8242022
211330,C,13,8242022
211178,C,7,8242022
211096,C,8,8242022
211021,C,9,8242022
211063,C,10,8242022
211109,C,9,8242022
211275,C,15,8242022
211009,C,11,8242022
211308,C,13,8242022
211112,C,22,8242022
211097,C,10,8242022
211161,C,9,8242022
211099,C,12,8242022
211111,C,14,8242022
211141,C,11,8242022
211165,C,8,8242022
211003,C,9,8242022
211333,C,16,8242022
211143,C,8,8242022
211312,C,7,8242022
211315,C,7,8242022
211051,C,13,8242022
211002,C,13,8242022
211253,C,12,8242022
211041,C,8,8242022
211218,C,7,8242022
211249,C,7,8242022
211220,C,13,8242022
211168,C,17,8242022
211123,C,7,8242022
211219,C,8,8242022
211005,C,7,8242022
211160,C,7,8242022
211037,D ,12,8242022
211344,D ,9,8242022
211135,D ,7,8242022
211062,D ,9,8242022
211314,D ,7,8242022
211177,D ,7,8242022
211337,D ,14,8242022
211082,D ,19,8242022
211085,D ,12,8242022
211346,D ,8,8242022
211334,D ,8,8242022
211169,D ,7,8242022
211010,D ,9,8242022
211024,D ,8,8242022
211206,D ,13,8242022
211282,D ,10,8242022
211305,D ,9,8242022
211216,D ,15,8242022
211233,D ,10,8242022
211155,D ,14,8242022
211028,D ,9,8242022
211310,D ,17,8242022
211162,D ,11,8242022
211208,D ,19,8242022
211225,D ,10,8242022
211083,D ,11,8242022
211127,D ,19,8242022
211181,D ,7,8242022
211126,D ,10,8242022
211252,D ,16,8242022
211193,D ,8,8242022
211237,D ,11,8242022
211156,D ,9,8242022
211140,D ,7,8242022
211272,D ,7,8242022
211040,D ,8,8242022
211192,D ,7,8242022
211130,D ,8,8242022
211189,D ,7,8242022
211201,D ,7,8242022
211227,D ,9,8242022
211157,D ,9,8242022
211213,D ,21,8242022
211106,D ,8,8242022
211167,D ,7,8242022
211159,D ,11,8242022
211287,D ,7,8242022
211084,D ,11,8242022
211045,D ,8,8242022
211061,D ,15,8242022
211042,D ,7,8242022
211056,D ,8,8242022
211080,D ,12,8242022
211211,D ,12,8242022
211261,D ,13,8242022
211327,D ,8,8242022
211278,D ,7,8242022
211029,D ,9,8242022
211147,D ,8,8242022
211125,D ,8,8242022
211331,D ,12,8242022
211317,D ,7,8242022
211081,D ,7,8242022
211012,D ,14,8242022
211257,D ,7,8242022
211016,D ,8,8242022
211262,D ,9,8242022
211214,D ,10,8242022
211263,D ,9,8242022
211244,D ,7,8242022
211286,D ,7,8242022
211074,D ,9,8242022
211258,D ,8,8242022
211251,D ,7,8242022
211209,D ,8,8242022
211212,D ,7,8242022
211300,D ,7,8242022
211228,D ,7,8242022
211110,D ,7,8242022
211202,D ,18,8242022
211114,D ,7,8242022
211079,D ,12,8242022
211119,D ,11,8242022
211007,D ,10,8242022
211113,D ,8,8242022
211171,D ,8,8242022
211117,D ,9,8242022
211241,D ,7,8242022
211248,D ,11,8242022
211324,D ,8,8242022
211071,D ,7,8242022
211072,D ,10,8242022
211101,D ,9,8242022
211182,D ,7,8242022
211259,D ,8,8242022
211070,D ,7,8242022
211094,D ,7,8242022
211132,D ,7,8242022
211276,D ,7,8242022
211092,D ,7,8242022
211027,D ,7,8242022
211226,D ,7,8242022
211026,D ,8,8242022
211043,D ,7,8242022
211086,D ,10,8242022
211254,D ,7,8242022
211164,D ,7,8242022
211292,D ,7,8242022
211089,D ,7,8242022
211247,D ,8,8242022
211032,D ,10,8242022
211195,D ,7,8242022
211057,D ,7,8242022
211273,D ,8,8242022
211289,D ,7,8242022
211274,D ,7,8242022
211059,D ,14,8242022
211145,D ,7,8242022
211011,D ,7,8242022
211100,D ,15,8242022
211142,D ,7,8242022
211146,D ,9,8242022
211271,D ,7,8242022
211049,D ,8,8242022
211198,D ,7,8242022
211329,D ,7,8242022
211098,D ,9,8242022
211187,D ,8,8242022
211285,D ,7,8242022
211077,D ,7,8242022
211316,D ,12,8242022
211291,D ,12,8242022
211031,D ,7,8242022
211328,D ,7,8242022
211116,D ,15,8242022
211222,D ,7,8242022
211121,D ,12,8242022
211170,D ,8,8242022
211267,D ,7,8242022
211139,D ,8,8242022
211230,D ,8,8242022
211342,D ,8,8242022
211018,D ,11,8242022
211321,D ,8,8242022
211138,D ,9,8242022
211133,D ,7,8242022
211107,D ,15,8242022
211203,D ,8,8242022
211293,D ,9,8242022
211174,D ,17,8242022
211221,D ,11,8242022
211020,D ,8,8242022
211313,D ,7,8242022
211296,D ,9,8242022
211137,D ,9,8242022
211185,D ,9,8242022
211001,D ,14,8242022
211044,D ,8,8242022
211332,D ,7,8242022
211017,D ,9,8242022
211297,D ,8,8242022
211144,D ,10,8242022
211302,D ,10,8242022
211067,D ,7,8242022
211224,C,9,8302022
211322,C,11,8302022
211207,C,7,8302022
211320,C,7,8302022
211149,C,12,8302022
211246,C,12,8302022
211326,C,7,8302022
211151,C,13,8302022
211323,C,14,8302022
211325,C,9,8302022
211102,C,9,8302022
211304,C,8,8302022
211204,C,12,8302022
211124,C,17,8302022
211034,C,7,8302022
211166,C,8,8302022
211103,C,7,8302022
211153,C,9,8302022
211148,C,12,8302022
211115,C,15,8302022
211075,C,9,8302022
211229,C,11,8302022
211245,C,8,8302022
211196,C,10,8302022
211250,C,16,8302022
211256,C,11,8302022
211265,C,8,8302022
211036,C,13,8302022
211268,C,9,8302022
211255,C,8,8302022
211191,C,19,8302022
211188,C,15,8302022
211279,C,11,8302022
211294,C,13,8302022
211184,C,13,8302022
211306,C,9,8302022
211215,C,9,8302022
211136,C,9,8302022
211243,C,7,8302022
211139,C,9,8302022
211066,C,16,8302022
211307,C,10,8302022
211288,C,15,8302022
211163,C,8,8302022
211199,C,7,8302022
211319,C,13,8302022
211236,C,10,8302022
211172,C,10,8302022
211053,C,11,8302022
211660,C,16,8302022
211232,C,18,8302022
211105,C,21,8302022
211019,C,15,8302022
211038,C,13,8302022
211052,C,14,8302022
211134,C,11,8302022
211039,C,10,8302022
211095,C,9,8302022
211154,C,10,8302022
211234,C,9,8302022
211240,C,15,8302022
211311,C,10,8302022
211210,C,9,8302022
211281,C,17,8302022
211004,C,19,8302022
211175,C,11,8302022
211008,C,16,8302022
211064,C,10,8302022
211303,C,9,8302022
211173,C,9,8302022
211069,C,12,8302022
211336,C,13,8302022
211033,C,9,8302022
211205,C,10,8302022
211030,C,13,8302022
211194,C,24,8302022
211347,C,8,8302022
211068,C,8,8302022
211270,C,10,8302022
211091,C,10,8302022
211046,C,12,8302022
211015,C,14,8302022
211058,C,9,8302022
211335,C,10,8302022
211298,C,8,8302022
211097,C,11,8302022
211120,C,13,8302022
211231,C,15,8302022
211150,C,7,8302022
211186,C,16,8302022
211183,C,9,8302022
211118,C,18,8302022
211048,C,14,8302022
211078,C,9,8302022
211318,C,9,8302022
211284,C,17,8302022
211090,C,9,8302022
211073,C,12,8302022
211050,C,7,8302022
211108,C,10,8302022
211076,C,11,8302022
211260,C,9,8302022
211242,C,11,8302022
211283,C,8,8302022
211299,C,11,8302022
211035,C,18,8302022
211087,C,14,8302022
211013,C,8,8302022
211217,C,8,8302022
211197,C,9,8302022
211200,C,8,8302022
211264,C,15,8302022
211152,C,13,8302022
211065,C,9,8302022
211280,C,8,8302022
211088,C,17,8302022
211190,C,8,8302022
211266,C,10,8302022
211301,C,17,8302022
211277,C,8,8302022
211238,C,7,8302022
211158,C,16,8302022
211047,C,22,8302022
211122,C,10,8302022
211223,C,10,8302022
211180,C,14,8302022
211131,C,11,8302022
211093,C,17,8302022
211054,C,10,8302022
211269,C,12,8302022
211128,C,15,8302022
211179,C,7,8302022
211129,C,15,8302022
211006,C,20,8302022
211022,C,18,8302022
211104,C,9,8302022
211330,C,13,8302022
211178,C,8,8302022
211096,C,8,8302022
211021,C,8,8302022
211063,C,10,8302022
211109,C,11,8302022
211275,C,15,8302022
211009,C,12,8302022
211308,C,9,8302022
211112,C,23,8302022
211097,C,8,8302022
211161,C,8,8302022
211099,C,14,8302022
211111,C,11,8302022
211141,C,9,8302022
211165,C,12,8302022
211003,C,8,8302022
211333,C,19,8302022
211143,C,9,8302022
211312,C,9,8302022
211315,C,8,8302022
211051,C,13,8302022
211002,C,14,8302022
211253,C,14,8302022
211041,C,8,8302022
211218,C,8,8302022
211249,C,7,8302022
211220,C,9,8302022
211168,C,17,8302022
211123,C,7,8302022
211219,C,8,8302022
211005,C,7,8302022
211160,C,7,8302022
211037,D ,12,8302022
211344,D ,8,8302022
211135,D ,8,8302022
211062,D ,12,8302022
211314,D ,7,8302022
211177,D ,11,8302022
211337,D ,14,8302022
211082,D ,18,8302022
211085,D ,9,8302022
211346,D ,8,8302022
211334,D ,7,8302022
211169,D ,9,8302022
211010,D ,8,8302022
211024,D ,8,8302022
211206,D ,9,8302022
211282,D ,11,8302022
211305,D ,10,8302022
211216,D ,12,8302022
211233,D ,9,8302022
211155,D ,14,8302022
211028,D ,10,8302022
211310,D ,13,8302022
211162,D ,10,8302022
211208,D ,17,8302022
211225,D ,9,8302022
211083,D ,11,8302022
211127,D ,17,8302022
211181,D ,9,8302022
211126,D ,12,8302022
211252,D ,17,8302022
211193,D ,7,8302022
211237,D ,11,8302022
211156,D ,14,8302022
211140,D ,9,8302022
211272,D ,11,8302022
211040,D ,9,8302022
211192,D ,7,8302022
211130,D ,12,8302022
211189,D ,8,8302022
211201,D ,7,8302022
211227,D ,8,8302022
211157,D ,9,8302022
211213,D ,19,8302022
211106,D ,9,8302022
211167,D ,7,8302022
211159,D ,10,8302022
211287,D ,7,8302022
211084,D ,8,8302022
211045,D ,7,8302022
211061,D ,13,8302022
211042,D ,7,8302022
211056,D ,7,8302022
211080,D ,13,8302022
211211,D ,14,8302022
211261,D ,10,8302022
211327,D ,7,8302022
211278,D ,7,8302022
211029,D ,7,8302022
211147,D ,7,8302022
211125,D ,9,8302022
211331,D ,7,8302022
211317,D ,7,8302022
211081,D ,7,8302022
211012,D ,14,8302022
211257,D ,7,8302022
211016,D ,8,8302022
211262,D ,8,8302022
211214,D ,8,8302022
211263,D ,9,8302022
211244,D ,11,8302022
211286,D ,7,8302022
211074,D ,8,8302022
211258,D ,9,8302022
211251,D ,8,8302022
211209,D ,7,8302022
211212,D ,10,8302022
211300,D ,7,8302022
211228,D ,7,8302022
211110,D ,8,8302022
211202,D ,20,8302022
211114,D ,7,8302022
211079,D ,12,8302022
211119,D ,12,8302022
211007,D ,10,8302022
211113,D ,10,8302022
211171,D ,9,8302022
211117,D ,8,8302022
211241,D ,8,8302022
211248,D ,11,8302022
211324,D ,11,8302022
211071,D ,8,8302022
211072,D ,12,8302022
211101,D ,11,8302022
211182,D ,8,8302022
211259,D ,7,8302022
211070,D ,7,8302022
211094,D ,7,8302022
211132,D ,7,8302022
211276,D ,8,8302022
211092,D ,8,8302022
211027,D ,7,8302022
211226,D ,8,8302022
211026,D ,7,8302022
211043,D ,8,8302022
211086,D ,11,8302022
211254,D ,9,8302022
211164,D ,8,8302022
211292,D ,8,8302022
211089,D ,11,8302022
211247,D ,7,8302022
211032,D ,10,8302022
211195,D ,8,8302022
211057,D ,9,8302022
211273,D ,7,8302022
211289,D ,7,8302022
211274,D ,7,8302022
211059,D ,9,8302022
211145,D ,8,8302022
211011,D ,8,8302022
211100,D ,16,8302022
211142,D ,9,8302022
211146,D ,8,8302022
211271,D ,7,8302022
211049,D ,9,8302022
211198,D ,8,8302022
211329,D ,7,8302022
211098,D ,7,8302022
211187,D ,8,8302022
211285,D ,7,8302022
211077,D ,8,8302022
211316,D ,12,8302022
211291,D ,13,8302022
211031,D ,7,8302022
211328,D ,7,8302022
211116,D ,18,8302022
211222,D ,8,8302022
211121,D ,8,8302022
211170,D ,7,8302022
211267,D ,10,8302022
211139,D ,8,8302022
211230,D ,8,8302022
211342,D ,9,8302022
211018,D ,11,8302022
211321,D ,8,8302022
211138,D ,8,8302022
211133,D ,7,8302022
211107,D ,15,8302022
211203,D ,7,8302022
211293,D ,9,8302022
211174,D ,16,8302022
211221,D ,11,8302022
211020,D ,8,8302022
211313,D ,7,8302022
211296,D ,10,8302022
211137,D ,14,8302022
211185,D ,12,8302022
211001,D ,16,8302022
211044,D ,11,8302022
211332,D ,7,8302022
211017,D ,8,8302022
211297,D ,7,8302022
211144,D ,8,8302022
211302,D ,8,8302022
211067,D ,9,8302022
211224,C,11,972022
211322,C,10,972022
211207,C,10,972022
211320,C,9,972022
211149,C,12,972022
211246,C,13,972022
211326,C,11,972022
211151,C,14,972022
211323,C,13,972022
211325,C,10,972022
211102,C,12,972022
211304,C,13,972022
211204,C,19,972022
211124,C,15,972022
211034,C,15,972022
211166,C,8,972022
211103,C,14,972022
211153,C,13,972022
211148,C,13,972022
211115,C,21,972022
211075,C,17,972022
211229,C,12,972022
211245,C,16,972022
211196,C,12,972022
211250,C,18,972022
211256,C,14,972022
211265,C,12,972022
211036,C,12,972022
211268,C,13,972022
211255,C,13,972022
211191,C,24,972022
211188,C,19,972022
211279,C,17,972022
211294,C,13,972022
211184,C,14,972022
211306,C,13,972022
211215,C,16,972022
211136,C,14,972022
211243,C,15,972022
211139,C,14,972022
211066,C,16,972022
211307,C,17,972022
211288,C,17,972022
211163,C,11,972022
211199,C,12,972022
211319,C,18,972022
211236,C,16,972022
211172,C,15,972022
211053,C,12,972022
211660,C,19,972022
211232,C,17,972022
211105,C,23,972022
211019,C,15,972022
211038,C,15,972022
211052,C,14,972022
211134,C,15,972022
211039,C,14,972022
211095,C,10,972022
211154,C,14,972022
211234,C,11,972022
211240,C,16,972022
211311,C,15,972022
211210,C,13,972022
211281,C,19,972022
211004,C,16,972022
211175,C,16,972022
211008,C,18,972022
211064,C,18,972022
211303,C,12,972022
211173,C,12,972022
211069,C,16,972022
211336,C,16,972022
211033,C,16,972022
211205,C,12,972022
211030,C,15,972022
211194,C,22,972022
211347,C,9,972022
211068,C,12,972022
211270,C,14,972022
211091,C,12,972022
211046,C,13,972022
211015,C,15,972022
211058,C,12,972022
211335,C,14,972022
211298,C,13,972022
211097,C,16,972022
211120,C,14,972022
211231,C,20,972022
211150,C,10,972022
211186,C,18,972022
211183,C,16,972022
211118,C,20,972022
211048,C,15,972022
211078,C,14,972022
211318,C,15,972022
211284,C,24,972022
211090,C,8,972022
211073,C,15,972022
211050,C,15,972022
211108,C,11,972022
211076,C,17,972022
211260,C,11,972022
211242,C,16,972022
211283,C,16,972022
211299,C,12,972022
211035,C,16,972022
211087,C,23,972022
211013,C,9,972022
211217,C,14,972022
211197,C,13,972022
211200,C,8,972022
211264,C,19,972022
211152,C,18,972022
211065,C,15,972022
211280,C,15,972022
211088,C,15,972022
211190,C,14,972022
211266,C,14,972022
211301,C,19,972022
211277,C,10,972022
211238,C,7,972022
211158,C,17,972022
211047,C,32,972022
211122,C,12,972022
