seedling_id,seedling_sp,soil_type,aboveground,belowground,foliar,predawn_foliar,midday_foliar,midday_stem,predawn_stem,all_above,ab_ratio,total_size
3335,P,C,0.05655100199089287,2.030159615874787,0.2184694924945405,0.09327574210703976,0.12419658172649678,0.00872996190436825,0.00806690502269893,0.5092896852460371,0.2508618934509671,2.539449301120824
3337,P,C,0.05801489380756539,2.6345695469168717,0.2721219886884218,0.08352622260800077,0.07225942229662237,0.01419802839605679,0.00783612678336467,0.5079566825800318,0.19280443105951506,3.1425262294969034
3338,P,C,0.07959954808798507,3.028900668912449,0.5667483001632669,0.04519636817051412,0.1302657049758544,0.00588828955435688,0.00443817554301775,0.8321363864949951,0.2747321478831395,3.8610370554074445
3339,P,C,0.03895674458015583,1.7375035305626167,0.221331831552552,0.01622508800573156,0.1664238328476657,0.01750297945040334,0.00379578536934851,0.464236261805857,0.26718579481420324,2.201739792368474
3348,P,C,0.03475279172780567,0.44469244494044546,0.10282376120307796,0,0,0,0,0.1375765529308836,0.3093746127153302,0.5822689978713291
3349,P,C,0.02871811299178154,0.6209656863758172,0.04045508091016182,0,0,0,0,0.06917319390194336,0.11139616152651431,0.6901388802777605
3356,P,C,0.02621227464677151,1.8431035195403724,0.01100674423571069,0.16049937655430865,0,0,0.0104005208010416,0.20811891623783246,0.11291764897162831,2.0512224357782047
3358,P,C,0.04077369265849643,0.5994826434097312,0.0178508690350714,0,0,0,0,0.058624561693567834,0.09779192498405567,0.658107205103299
3359,P,C,0.04151252746949938,0.776241552483105,0.07097464194928389,0,0,0,0,0.11248716941878327,0.14491258430954915,0.8887287219018882
3361,P,C,0.05285510571021142,0.4343057019447372,0,0,0,0,0,0.05285510571021142,0.12170023435920008,0.4871608076549486
3364,P,C,0.15483669856228602,1.7123762580858497,0.737834197890618,0,0,0,0,0.892670896452904,0.5213053452695967,2.6050471545387537
3369,P,C,0.06352084926392075,0.5052751772170211,0.03583434944647667,0,0,0,0,0.09935519871039741,0.19663581982718953,0.6046303759274185
3377,P,C,0.05686961373922748,1.2406793146919628,0.08598211640867726,0.02392343673576236,0.01665392219673328,0.00402311915734942,0.00265567197801062,0.19010788021576042,0.1532288625791755,1.4307871949077233
3378,P,C,0.0655169088115954,1.4811674623349247,0.31652957750359945,0,0,0,0,0.38204648631519483,0.2579360511423425,1.8632139486501196
3379,P,C,0.04390297669484228,0.7475303283939901,0.01055552111104222,0,0,0,0,0.0544584978058845,0.0728512218666556,0.8019888261998747
3381,P,C,0.06393246119825573,1.280213004870454,0.258662795103368,0.06061717678990913,0,0,0.00460867588401843,0.3878211089755513,0.3029348299854173,1.6680341138460053
3382,P,C,0.05472372055855223,1.1296732593465186,0.31994991767761316,0,0,0,0,0.3746736382361654,0.33166549277523183,1.5043468975826841
3383,P,C,0.05624789027355832,1.911901268246981,0.2860082942388107,0.03610129442481107,0,0,0.00106605768767093,0.379423536624851,0.19845352002551042,2.2913248048718318
3385,P,C,0.05714689207156192,2.114769118427126,0.22308677950689235,0.16651166635666606,0.205246243825821,0.02138143165175219,0.01500403000806001,0.6883770434207536,0.32550931324963683,2.8031461618478795
3386,P,C,0.02227354454708909,0.4046300314822852,9.868353070039474e-4,0,0,0,0,0.023260379854093037,0.05748554987103418,0.42789041133637823
3387,P,C,0.02958783695345168,1.0232948243674265,0.00484462080035271,0.00538023298268818,0.10414126383808324,0.01590475403173028,0.00232156019867595,0.16218026880498204,0.15848831142602285,1.1854750931724085
3390,P,C,0.12155468755381955,3.208027638277499,0.7184419368838738,0,0,0,0,0.8399966244376934,0.2618420784207198,4.0480242627151926
3392,P,C,0.02985650415745275,0.46906193812387625,0.00609323440869104,0,0,0,0,0.035949738566143793,0.07664177296058862,0.50501167669002
3398,P,C,0.02957578137378497,0.689076267041423,0.0025592273406769,0,0,0,0,0.03213500871446187,0.04663490857468483,0.7212112757558848
3400,P,C,0.03954057908115816,0.93501870337074,0.04261819634750381,0,0,0,0,0.08215877542866197,0.08786859036346524,1.017177478799402
3412,P,C,0.03666790666914667,0.7464315484186524,0.00296050592101184,0,0,0,0,0.03962841259015851,0.05309048455161497,0.7860599610088109
3414,P,C,0.0373430191304827,0.3643196175281239,0.03453751351947148,0,0,0,0,0.07188053264995417,0.19730074690365884,0.4362001501780781
3415,P,C,0.0200518734370802,0.29361192055717444,7.784460013364471e-4,0,0,0,0,0.020830319438416647,0.07094507402454187,0.31444223999559107
3423,P,C,0.04229614014783585,0.4832479109402663,0.10293398364574508,0,0,0,0,0.1452301237935809,0.3005292325237442,0.6284780347338472
3425,P,C,0.0401502469671606,0.5061380122760245,0.01243963599038309,0,0,0,0,0.052589882957543695,0.10390423497546669,0.5587278952335683
3426,P,C,0.03679535136848051,1.0157066980800629,0.04849615254786065,0,0,0,0,0.08529150391634116,0.08397257207967931,1.100998201996404
3433,P,C,0.03594801634047712,0.7458701028513168,0.00665984665302663,0,0,0,0,0.04260786299350375,0.05712504473717628,0.7884779658448205
3434,P,C,0.04018641370616074,0.7851506258568073,0.1466113487782531,0,0,0,0,0.18679776248441385,0.2379132822833428,0.9719483883412211
3438,P,C,0.02505666122443356,0.12745331046217648,0.02926061407678371,0,0,0,0,0.05431727530121727,0.4261739071684346,0.18177058576339375
3440,P,C,0.04872865301286158,1.6147760073297923,0.21421559509785687,0.02398371463409593,0.03700201844848134,0.00422117510901688,0.00308795062034568,0.33123910692265823,0.20513006473907058,1.9460151142524507
3473,P,C,0.05649933522089266,1.393166897444906,0.4924876516419699,0,0,0,0,0.5489869868628625,0.3940568699053321,1.9421538843077686
3474,P,C,0.03449790232913799,0.2429009858019716,0.0060174564793574,0,0,0,0,0.04051535880849539,0.16679783605952964,0.283416344610467
3475,P,C,0.03204028630279482,0.5412025268494981,0.04004863565282686,0,0,0,0,0.07208892195562168,0.1332013772649453,0.6132914488051198
3722,P,Q,0.05563994461322256,2.344460633365711,0.3587154952087682,0.03897396683682256,0,0,0.00554039996968882,0.4588698066285022,0.1957251062773223,2.8033304399942134
3723,P,Q,0.06988619532794621,4.051814881407541,0.2881886319328194,0.06314195961725257,0.02284532346842471,0.00611045666535777,0.00724023670269562,0.4574128037144963,0.11289084449869975,4.509227685122037
3724,P,Q,0.10879471758943518,3.0755833178333023,1.0554177775022218,0.17375362528502836,0.240250480500961,0.01263769194205055,0.01216924656071534,1.6030235393804124,0.5212095962692749,4.6786068572137145
3725,P,Q,0.12064879685314926,3.379433869978851,0.7119853128595146,0.13016409366152065,0.1701817292523474,0.00974779727337232,0.00336178450134678,1.1460895144012508,0.3391365413546096,4.525523384380102
3728,P,Q,0.2432592087406397,3.233377077865266,0.443169997451106,0,0,0,0,0.6864292061917457,0.21229482044975054,3.919806284057012
3731,P,Q,0.13254765398419685,2.0470615385675215,0.9068637581719609,0,0,0,0,1.0394114121561577,0.5077577750220005,3.086472950723679
3732,P,Q,0.2341538016409366,9.81364484951192,1.297259594519189,0.0487923753625285,0.0908043482753632,0.06624541026859831,0.00797562706236523,1.7452311571289807,0.17783720359676347,11.5588760066409
3734,P,Q,0.21043358753384173,4.507596737415697,1.4199027286943462,0,0,0,0,1.6303363162281879,0.3616863732940971,6.137933053643884
3735,P,Q,0.1000716445877336,3.5990228091567293,1.01002852005704,0,0,0,0,1.1101001646447737,0.30844488171078754,4.709122973801503
3736,P,Q,0.13581127162254325,3.70997375328084,0.24001970226162675,0.03250528723279668,0.02573177368576959,0.00598990086869062,0.00663745771935988,0.4466953933907867,0.12040392280289332,4.156669146671627
3737,P,Q,0.03373151190746826,0.6417064500795668,0.18452442460440477,0,0,0,0,0.21825593651187303,0.34011803447637295,0.8599623865914399
3738,P,Q,0.07444148221629776,0.9183406700146732,0.1218646881738208,0,0,0,0,0.19630617039011855,0.21376181715548107,1.1146468404047918
3739,P,Q,0.03259484296746371,0.30370071851254815,0.03677985133748045,0,0,0,0,0.06937469430494417,0.22843111680711345,0.37307541281749235
3740,P,Q,0.05194577055820778,1.2486928307189948,0.03958535694849167,0,0,0,0,0.09153112750669945,0.07330155603920302,1.3402239582256943
3741,P,Q,0.12775986663084438,0,1.1191142937841432,0.06665529997726662,0.24082570387363,0.01632153264306528,0.00442439773768436,1.5751010946466337,Inf,1.5751010946466337
3742,P,Q,0.01512803025606051,1.0982357520270596,0.00214589318067525,0.20953458573583816,0.12425858185049704,0.01646964405039921,0.01562230902239582,0.383159044095866,0.34888596859886717,1.4813947961229257
3744,P,Q,0.07415559275562995,1.9335134781380672,0.22220499996555548,0.02826000096444637,0.02307782393342564,0.0075932929643637,0.00610012331135773,0.3613918338947788,0.1869093947267394,2.2949053120328458
3745,P,Q,0.12514380584316726,1.7354110263776084,0.9805078499045888,0,0,0,0,1.105651655747756,0.637112268472574,2.841062682125364
3746,P,Q,0.09209946197670171,1.1412345602468985,0.22670173118124015,0.00398350796701593,0,0,0.00589862290835692,0.3286833240333147,0.2880068090140963,1.4699178842802132
3748,P,Q,0.10857082825276762,2.6750142944730335,0.6686300039266745,0,0,0,0,0.7772008321794421,0.29054081459873,3.452215126652476
3751,P,Q,0.08205544188866155,3.928823857647715,0.8085539504412342,0,0,0,0,0.8906093923298958,0.22668600695759517,4.819433249977611
3752,P,Q,0.12778053333884443,4.0655358532939285,1.2143223730891906,0,0,0,0,1.342102906428035,0.33011710014576623,5.407638759721964
3755,P,Q,0.090668292447696,0.9134116601566536,0.15536886629328814,0,0,0,0,0.24603715874098414,0.2693606502667021,1.1594488188976377
3756,P,Q,0.10490420980841962,1.5652723527669277,0.9691067159912098,0,0,0,0,1.0740109257996293,0.686149553399511,2.639283278566557
3757,P,Q,0.06193123497358106,0.4254741287260352,0.00813234959803252,0,0,0,0,0.07006358457161357,0.1646717857591004,0.49553771329764873
3760,P,Q,0.07002052892994674,2.341866961511701,0.5284546124647805,0.16991822872534634,0.3332179442136662,0.01295802591605183,0.01109113329337769,1.1256604735431692,0.4806679850065193,3.46752743505487
3764,P,Q,0.06607146547626429,1.5098683530700394,0.3356480046293426,0,0,0,0,0.4017194701056069,0.26606258041556025,1.9115878231756462
3766,P,Q,0.0824894427566633,1.017654535309071,0.40479536514628583,0,0,0,0,0.48728480790294915,0.4788312644378442,1.50493934321202
3767,P,Q,0.08650911746267936,4.214076094818856,0.7852074593038075,0.13248565386019662,0.09961525478606512,0.00474989838868566,0.00491178760135298,1.1134791714027874,0.2642285393877423,5.327555266221644
3769,P,Q,0.1647239961146589,5.039631857041492,0.9341042015417363,0.24586149172298344,0.13288865466619823,0.00964963041037193,0.01268591426071741,1.499913888716666,0.29762370174340236,6.539545745758158
3771,P,Q,0.06422868401292359,0.8492828652323972,3.1861174833460777e-4,0,0,0,0,0.0645472957612582,0.07600211708450696,0.9138301609936553
3772,P,Q,0.08970040162302546,2.1405835589448956,0.3801572047588539,0.07843360131164706,0.0805088832399887,0.00797046038536521,0.00621379020535818,0.6429843415242384,0.30037806225194436,2.783567900469134
3773,P,Q,0.07235931138528943,1.4259752963950372,0.4830136882495987,0,0,0,0,0.5553729996348882,0.389468878625674,1.9813482960299253
3774,P,Q,0.047750428834191,1.1167548446208004,0.31531196395726124,0.0759759852853039,0.12375741418149502,0.00903996252436949,0.00884879547536872,0.5806845502579894,0.5199749551614111,1.6974393948787898
3775,P,Q,0.09768463981372408,1.8281993786209791,0.5630196815949188,0,0,0,0,0.6607043214086429,0.3613962071833849,2.488903700029622
3776,P,Q,0.0967976935953872,3.055912056268557,0.7731036573184258,0,0,0,0,0.8699013509138129,0.28466177523970115,3.9258134071823703
3777,P,Q,0.09064418128836256,2.4555114665784887,0.7977917622501912,0.2002862339058011,0.1368945515668809,0.00674423571069364,0.00878851757703515,1.2411494822989646,0.5054545658580789,3.6966609488774536
3778,P,Q,0.0871583965390153,2.6748127940700326,0.42967291490138537,0.11161055655444645,0,0,0.00729879237536252,0.6357406603702096,0.23767669340434763,3.3105534544402424
3779,P,Q,0.13108203994185766,3.714405039921191,1.0556037778742224,0.1284814791851806,0.1824370870963964,0.0121520243040486,0.00656512424135959,1.5163215326430652,0.4082272978703575,5.230726572564256
3780,P,Q,0.05129476925620518,2.0249154387197663,0.02100598645641735,0.03909624485915639,0.03872768856648824,0.01178002356004712,0.01209002418004836,0.17399473687836264,0.08592691504607677,2.198910175598129
3781,P,Q,0.2120163129215147,3.265815198297063,1.6148535074847927,0,0,0,0,1.8268698204063074,0.5593916708327269,5.092685018703371
3782,P,Q,0.1044547089094178,1.836955173910348,0.7911801379158314,0.1100502201004402,0.1361143833398778,0.00898829575436928,0.0057832337886898,1.1565709798086266,0.6296130663584024,2.9935261537189746
3783,P,Q,0.1228480790294914,2.643206508635239,0.9350307589504068,0,0,0,0,1.0578788379798982,0.40022557243403223,3.7010853466151374
3785,P,Q,0.1492635763049304,3.878775979774182,1.0671668010002686,0,0.2164028216945323,0.00852329482436742,0,1.4413564938240988,0.37160086102936346,5.320132473598281
3787,P,Q,0.06863930394527455,0.9393053230550904,0.01955242799374487,0,0,0,0,0.08819173193901941,0.09389037810642424,1.0274970549941098
3789,P,Q,0.1107012214024428,1.5237184918814282,0.5938475210283753,0.1434407313259071,0.05608255660955767,0.00584351168702337,0.00894007343570242,0.9188556154890086,0.6030350227977095,2.4425741073704366
3793,P,Q,0.0644353510929244,2.52827894544678,0.41446049558765785,0.23690591825628096,0,0,0.01428413967939047,0.7300859046162537,0.2887679407096585,3.2583648500630336
3795,P,Q,0.11694601166980112,3.7336698562286017,0.4764623418135725,0.06468679604025875,0,0,0.00635673493569209,0.6644518844593245,0.17796214181895842,4.398121740687926
3796,P,Q,0.08809873175301906,1.2621210242420484,0,0,0,0,0,0.08809873175301906,0.06980212678568261,1.3502197559950675
3798,P,Q,0.126912531602841,2.4256825180317025,0.03602551649547744,0,0,0,0,0.16293804809831844,0.0671720420488222,2.588620566130021
3799,P,Q,0.11299522599045198,4.9335479226514005,0.8724192448384896,0.13980166849222586,0.18148297407705927,0.01192985719304771,0.00725057005669566,1.32587954064797,0.26874767640554553,6.259427463299371
3801,P,Q,0.08123394024565828,2.327725766562644,0.5379406314368185,0.15631781263562528,0.04668437114652007,0.00609151218302436,0.00866279510336798,0.8369310627510145,0.35954882433892194,3.1646568293136585
3803,P,Q,0.149249798499597,2.226855009265574,1.0910454598686976,0,0,0,0,1.2402952583682947,0.5569717171560932,3.467150267633869
3804,P,Q,0.06961063922127844,1.667641446394004,0.15570814474962283,0.02094570855808378,0,0,0.00232672687567597,0.24859121940466103,0.1490675468292048,1.916232665798665
3805,P,Q,0.13601104979987738,2.929700470512052,0.9400286578350936,0,0,0,0,1.076039707634971,0.3672865941298433,4.005740178147023
3806,P,Q,0.1327405432588643,1.6008328683324031,0.06744235710693644,0,0,0,0,0.20018290036580075,0.1250492192694247,1.8010157686982038
3808,P,Q,0.102586094061077,2.4830584661169324,0.5447778673335124,0.08134416268832538,0.1566415910609599,0.01306652613305226,0.0124585804727165,0.9108748217496434,0.36683583338015063,3.3939332878665756
3810,P,Q,0.05390738559254896,0.9624399804355164,0.04400975468617604,0,0,0,0,0.097917140278725,0.10173843800048316,1.0603571207142415
3812,P,Q,0.05549183320588864,0.6909621041464306,0.0280171671454454,0,0,0,0,0.08350900035133405,0.12085901650785263,0.7744711044977646
3813,P,Q,0.04443858887717775,2.6845502579894047,0.3174578571379365,0.07188053264995418,0,0,0.00680279138336054,0.440579770048429,0.1641167896697905,3.125130028037834
3817,P,Q,0.07078175267461646,1.383644711733868,0.45057729004346897,0,0,0,0,0.5213590427180854,0.37680123972342716,1.9050037544519534
3821,P,Q,0.05351471814054739,0.6988188976377953,0.03458918028947169,0,0,0,0,0.08810389843001908,0.12607543775337943,0.7869227960678143
3824,P,Q,0.10257059403007696,3.7092228628901704,0.9392519340594236,0,0,0,0,1.0418225280895006,0.28087353243523583,4.751045390979671
3825,P,Q,0.10202809294507478,1.3398381796763594,0.174335737560364,0.0248000496000992,0.06461274033659178,0.007000847335028,0.0052166215443542,0.3779940893215119,0.28211921040555593,1.7178322689978713
3826,P,Q,0.04437658875317751,0.6740395147456961,0.05410888599554977,0,0,0,0,0.09848547474872728,0.14611231625772594,0.7725249894944234
3827,P,Q,0.16049593210297533,3.9189727268343426,1.4068689248489608,0,0,0,0,1.567364856951936,0.39994278251025694,5.486337583786279
3828,P,Q,0.15415469719828329,2.712152368749182,0.3884101101535536,0,0,0,0,0.5425648073518369,0.20004953025631905,3.254717176101019
3832,P,Q,0.08823823203201962,2.7559365118730237,0.538080131715819,0.05895350679590248,0.22532739509923463,0.01243963599038309,0.00309139507167903,0.9261302967050379,0.3360492132946886,3.6820668085780617
3833,P,Q,0.13583710500754334,2.705261743856821,1.1424108403772364,0,0,0,0,1.2782479453847797,0.47250435130258966,3.983509689241601
3834,P,Q,0.10784577124709804,0.9201610625443472,0.12380391427449522,0,0,0,0,0.23164968552159326,0.2517490632357951,1.1518107480659405
3835,P,Q,0.13475038061187233,3.290002135559827,0.7983101521758599,0,0,0,0,0.9330605327877322,0.2836048410737468,4.223062668347559
3836,P,Q,0.2638208609750553,5.483697411839268,1.0699464732262798,0.05521972155055421,0.1063973794614256,0.00925351850703701,0.00470339829568548,1.5093413520160373,0.2752415457419986,6.993038763855305
3837,P,Q,0.08722728556568224,1.709488085642838,0.41486349639365944,0.05157721426553964,0.04533759067518135,0.00626717920102506,0.00616212343535798,0.6114348895364456,0.3576713372100051,2.3209229751792835
3838,P,Q,0.1440968993049097,2.0727898678019576,0.3466392488340532,0.02887311330178216,0,0,0.00767940424769738,0.5272886656884425,0.25438597220064263,2.6000785334904
3839,P,Q,0.1671006675346684,3.861347056027445,0.8076876709308974,0.12774953327684432,0,0,0.01394141677172243,1.1164792885141326,0.2891424345737953,4.977826344541578
3840,P,Q,0.18565592686740928,5.804517053478551,1.2577517377256977,0.07894165788331577,0.14759646185959038,0.01433063977239065,0.00648417963502593,1.6907606037434295,0.2912835965793545,7.495277657221981
3842,P,Q,0.15905615144563623,2.2742110484220968,0.08222594222966224,0,0,0,0,0.24128209367529846,0.10609485599091864,2.5154931420973954
3843,P,Q,0.1339839901902026,2.376864309284174,0.35692782496676106,0,0,0,0,0.4909118151569637,0.20653758535539146,2.867776124441138
3844,P,Q,0.14364050950324125,3.4638849277698553,1.1783674678460467,0,0,0,0,1.3220079773492879,0.38165470415913416,4.785892905119143
3845,P,Q,0.1768105758433739,2.7671378676090685,0.6211310200398179,0,0,0,0,0.7979415958831918,0.2883635127918831,3.5650794634922605
3847,P,Q,0.03259139851613037,0.5063756794180255,0.02000709556974669,0,0,0,0,0.05259849408587706,0.10387247299540173,0.5589741735039025
3849,P,Q,0.14117944902556473,4.204662409324818,1.0114579673603792,0,0,0,0,1.1526374163859439,0.27413316556156847,5.357299825710762
3850,P,Q,0.04289891913117159,1.4243288486576973,0.0701996403992808,0,0,0,0,0.11309855953045239,0.0794048085433625,1.5374274081881496
3852,P,Q,0.133580989384201,3.18588326065541,0.6910447709784309,0,0,0,0,0.8246257603626319,0.2588374064255535,4.010509021018042
3853,P,Q,0.14716246099158864,4.725150005855567,0.932159808764062,0,0,0,0,1.0793222697556506,0.2284207418638811,5.804472275611218
3854,P,Q,0.1158920095617969,3.526499886333106,0.3210400865246175,0.00404550809101618,0.00370106295768147,0.00706112523336157,0.00215278208334194,0.4538925744518156,0.12870908523515598,3.9803924607849215
3855,P,Q,0.21320120418018615,2.8144353510929245,0.029501725670118,0,0,0,0,0.24270292985030414,0.0862350345891071,3.057138280943229
3856,P,Q,0.10316992856207936,1.116398343907799,0.4320323640647281,0,0,0,0,0.5352022926268075,0.4794008299523318,1.6516006365346065
3858,P,Q,0.1191607938771433,3.0064979574403594,0.984351857592604,0.1132156708757862,0.24723066112798892,0.02074076370374963,0.00548184429702192,1.4901815914742937,0.49565361845214384,4.496679548914653
3859,P,Q,0.10214175983907524,3.242968152602972,0.322245644491289,0.0203257073180813,0,0,0.00427973078168378,0.4489928424301293,0.1384512031269085,3.691960995033101
3860,P,Q,0.15366730733461467,2.9739737257252292,1.3023625491695427,0,0,0,0,1.4560298565041574,0.4895906927184072,4.430003582229387
3861,P,Q,0.1438437321319087,1.8545235979360848,0.7267585646282404,0,0,0,0,0.8706022967601491,0.46944794756402664,2.725125894696234
3862,P,Q,0.124585804727165,1.2472427167076556,0.6480666294665922,0,0,0,0,0.7726524341937572,0.619488431436446,2.0198951509014127
3872,P,Q,0.09008962462369367,0.9342850352367372,0.14278111889557113,0,0,0,0,0.2328707435192648,0.24925021244748716,1.167155778756002
3873,P,Q,0.22341572460922696,1.6777336888007108,0.8320967753046618,0,0,0,0,1.0555124999138887,0.6291299429460688,2.7332461887146
3876,P,Q,0.07791348916031166,0.4871246409159485,0.1634598824753205,0,0,0,0,0.24137337163563216,0.49550638863551194,0.7284980125515806
3879,P,Q,0.0693075275039439,1.0724919227616232,0.23214051983659523,0,0,0,0,0.3014480473405391,0.2810725572313147,1.3739399701021622
3880,P,Q,0.08885478882068876,1.037077796377815,0.28330439994213324,0,0,0,0,0.372159188762822,0.3588536849045042,1.409236985140637
3883,P,Q,0.14281211895757126,2.971209553530218,0.9696836615895454,0.13740605258988295,0,0,0.00570056695668946,1.2556024000936892,0.4225896482467403,4.2268119536239075
3885,P,Q,0.09042373640302837,3.0822724423226626,0.5763652082859722,0.073917925613629,0.0996238659143985,0.01353497151438747,0.00656340201569292,0.8604291097471084,0.2791541389828368,3.942701552069771
3890,P,Q,0.11796729149013854,1.9692307162392104,0.47735789916024274,0.00376650753301506,0.02775194439277767,0.01133396711237867,0.00243350486700973,0.6406111145555624,0.3253103403642749,2.609841830794773
3891,P,Q,0.0414849718588326,0.5987300307933949,0.3434290201913737,0,0,0,0,0.3849139920502063,0.6428840583462055,0.9836440228436012
3893,P,Q,0.15405997478661623,2.8902528916168944,1.0428420856841714,0.05091587960953699,0,0,0.00578840046568982,1.2536063405460145,0.433735865875982,4.143859232162908
3894,P,Q,0.07811498956331246,0.6950988901977804,0.15982081964163927,0,0,0,0,0.23793580920495172,0.34230497640019325,0.9330346994027321
3896,P,Q,0.03497668106447324,0.46615654342419793,0.09896425348406251,0,0,0,0,0.13394093454853576,0.28733037525261296,0.6000974779727337
3897,P,Q,0.06901302691494272,1.1787980242627152,0.00859218385103437,0,0,0,0,0.0776052107659771,0.0658341880192034,1.2564032350286922
