seedling_id,seedling_sp,soil_type,neighb_sp,neighb_st,drought_treat,compartment,mass,plant_compartment,area,sapwood_diameter,sapwood_area
4325,P,P,P,Q,D,B,2.015,belowground,2.836125061139011,NA,NA
3361,P,C,P,P,D,B,0.339,belowground,0.4343057019447372,NA,NA
4436,P,P,P,C,D,B,1.064,belowground,1.9417095500857668,NA,NA
3323,P,C,P,P,D,B,0.671,belowground,1.236415083941279,2.4,4.523893421169302
4373,P,P,P,C,D,B,1.52,belowground,2.60433415311275,3.05,7.306166415004761
3474,P,C,P,C,D,B,0.14,belowground,0.2429009858019716,NA,NA
3433,P,C,P,C,D,B,0.389,belowground,0.7458701028513168,NA,NA
4256,P,P,Q,P,D,B,0.387,belowground,0.6869544850200812,NA,NA
3991,Q,P,P,P,D,B,4.785,belowground,9.35192648163074,NA,NA
3502,Q,Q,P,Q,D,B,3.268,belowground,2.939319100860424,6.24,30.581519527104486
3780,P,Q,Q,Q,D,B,1.048,belowground,2.0249154387197663,2.77,6.026281567932281
4086,Q,P,P,P,D,B,4.016,belowground,5.720675663573549,NA,NA
4209,P,P,Q,P,D,B,0.441,belowground,0.5462314257961849,NA,NA
4353,P,P,P,P,D,B,1.099,belowground,1.5651087413285938,NA,NA
3793,P,Q,P,C,D,B,2.134,belowground,2.52827894544678,1.93,2.925529618839155
3385,P,C,P,Q,D,B,1.766,belowground,2.114769118427126,2.04,3.2685129967948208
3258,P,C,P,Q,D,B,0.27,belowground,0.278990224647116,NA,NA
3751,P,Q,P,C,D,B,1.698,belowground,3.928823857647715,NA,NA
3148,Q,C,Q,P,D,B,2.804,belowground,7.631509151907193,NA,NA
4062,Q,P,Q,C,D,B,2.638,belowground,5.4313348626697255,NA,NA
3803,P,Q,P,P,D,B,2.115,belowground,2.226855009265574,NA,NA
4242,P,P,P,Q,D,B,2.176,belowground,3.245482602076315,NA,NA
3269,P,C,P,C,D,B,0.394,belowground,0.7537699519843484,NA,NA
3270,P,C,P,C,D,B,0.476,belowground,0.7161875434861981,NA,NA
3251,P,C,P,Q,D,B,0.389,belowground,0.6063698238507588,NA,NA
3872,P,Q,P,C,D,B,0.712,belowground,0.9342850352367372,NA,NA
3007,Q,C,Q,P,D,B,2.406,belowground,5.546546593093186,4.26,14.25309171007153
4139,Q,P,Q,C,D,B,1.814,belowground,3.4157590537403295,4.31,14.589634823087337
3589,Q,Q,Q,P,D,B,5.424,belowground,11.427604521875711,NA,NA
4140,Q,P,Q,Q,D,B,2.991,belowground,9.834053223662004,NA,NA
4157,Q,P,Q,P,D,B,3.238,belowground,5.115747342605796,4.66,17.05539235707363
4004,Q,P,Q,P,D,B,4.33,belowground,5.977170176562575,4.14,13.461410361366903
3558,Q,Q,Q,Q,D,B,2.844,belowground,4.247161772101322,NA,NA
3613,Q,Q,Q,Q,D,B,3.966,belowground,4.334711113866672,NA,NA
3880,P,Q,Q,P,D,B,0.743,belowground,1.037077796377815,NA,NA
4127,Q,P,P,Q,D,B,4.398,belowground,5.427628633035044,NA,NA
3597,Q,Q,P,P,D,B,1.834,belowground,1.5844562244680045,NA,NA
4386,P,P,Q,Q,D,B,1.596,belowground,2.429319858639717,NA,NA
4328,P,P,P,P,D,B,0.283,belowground,0.3691831828108101,NA,NA
4415,P,P,P,P,D,B,1.736,belowground,2.592810741177038,NA,NA
4262,P,P,P,C,D,B,2.089,belowground,3.91076804375831,2.57,5.187476329423805
3264,P,C,P,P,D,B,1.135,belowground,1.5701841403682808,2.12,3.529893505573492
3486,Q,Q,Q,C,D,B,2.975,belowground,7.437875875751751,3.59,10.122290069682652
3051,Q,C,Q,Q,D,B,3.516,belowground,5.636443328442213,5.62,24.806329752010367
3076,Q,C,Q,C,D,B,2.662,belowground,4.261244411377712,NA,NA
3055,Q,C,Q,C,D,B,4.242,belowground,8.379599203642853,NA,NA
4315,P,P,P,Q,D,B,1.523,belowground,2.0025488939866767,2.44,4.675946505603048
3890,P,Q,P,P,D,B,1.754,belowground,1.9692307162392104,2.54,5.067074790974977
3334,P,C,P,C,D,B,0.32,belowground,0.41073359924497627,NA,NA
3331,P,C,P,C,D,B,0.317,belowground,0.4567790246691604,NA,NA
3188,Q,C,Q,P,D,B,2.668,belowground,2.5460488698755177,NA,NA
4034,Q,P,Q,C,D,B,3.833,belowground,7.518565592686741,NA,NA
3789,P,Q,P,Q,D,B,1.016,belowground,1.5237184918814282,2.75,5.939573610693203
3779,P,Q,P,Q,D,B,1.903,belowground,3.714405039921191,3.15,7.79311327631118
4033,Q,P,Q,P,D,B,3.166,belowground,3.965758709295197,3.95,12.254174844408688
4025,Q,P,Q,P,D,B,4.599,belowground,9.232497020549596,3.25,8.295768100885548
3276,P,C,P,P,D,B,1.737,belowground,2.477034120734908,NA,NA
4324,P,P,P,C,D,B,0.264,belowground,0.38381348984920194,NA,NA
3570,Q,Q,Q,Q,D,B,6.42,belowground,8.581375162750325,NA,NA
3562,Q,Q,Q,Q,D,B,4.627,belowground,6.0871566743133485,NA,NA
4429,P,P,Q,Q,D,B,0.798,belowground,1.3001839337012009,NA,NA
3615,Q,Q,P,P,D,B,3.287,belowground,3.3595645524624382,NA,NA
4028,Q,P,P,Q,D,B,3.912,belowground,6.3258950406789705,NA,NA
3955,P,Q,Q,P,D,B,1.75,belowground,3.0166143110064,NA,NA
3704,Q,Q,Q,P,D,B,4.001,belowground,5.170217895991348,4.47,15.692962163028072
4170,Q,P,Q,Q,D,B,1.975,belowground,2.903839529901282,5.49,23.671979184615434
3601,Q,Q,Q,C,D,B,2.835,belowground,4.277524610604777,NA,NA
3141,Q,C,Q,Q,D,B,3.912,belowground,4.027249054498109,NA,NA
3767,P,Q,Q,Q,D,B,2.43,belowground,4.214076094818856,1.67,2.1903969378991435
3577,Q,Q,P,Q,D,B,3.557,belowground,7.894305288610577,3.66,10.520879637606859
3804,P,Q,P,P,D,B,1.02,belowground,1.667641446394004,2.81,6.201582438002592
4401,P,P,P,Q,D,B,1.436,belowground,2.4311884734880582,3.6,10.17876019763093
3002,Q,C,Q,C,D,B,4.138,belowground,8.739628757035291,4.42,15.343852679397909
3005,Q,C,Q,C,D,B,3.295,belowground,5.969861050833213,3.71,10.810298860818817
3274,P,C,P,C,D,B,0.386,belowground,0.5121795799147154,NA,NA
3259,P,C,P,C,D,B,0.506,belowground,0.669572061366345,NA,NA
3986,Q,P,P,P,D,B,3.748,belowground,5.9281556340890456,3.45,9.348201639838129
4417,P,P,Q,P,D,B,1.1,belowground,1.5640702392515895,1.83,2.6302199094017147
3140,Q,C,Q,Q,D,B,2.66,belowground,5.828404323475314,2.75,5.939573610693203
3620,Q,Q,Q,C,D,B,3.5,belowground,5.925396628571035,3.46,9.402472652928893
3033,Q,C,Q,P,D,B,3.97,belowground,5.594706911636045,3.14,7.743711731833481
4155,Q,P,Q,C,D,B,3.175,belowground,4.544541922417178,4.01,12.629281007247307
3654,Q,Q,Q,C,D,B,3.387,belowground,4.867183678811802,4.15,13.526519869112557
3026,Q,C,Q,Q,D,B,3.331,belowground,4.349847755251066,3.15,7.79311327631118
3119,Q,C,Q,C,D,B,4.235,belowground,6.210712588091843,4.02,12.69234847976812
3108,Q,C,Q,C,D,B,2.081,belowground,2.986051694325611,3.8,11.341149479459153
3237,Q,C,Q,P,D,B,3.641,belowground,4.017081034162068,NA,NA
4124,Q,P,Q,C,D,B,3.149,belowground,3.5963275259883853,NA,NA
4163,Q,P,P,Q,D,B,7.753,belowground,8.140645559068895,NA,NA
3741,P,Q,Q,Q,D,B,2.833,belowground,NA,2.4,4.523893421169302
3493,Q,Q,P,Q,D,B,1.991,belowground,2.2803921163397884,2.79,6.113617843702078
4120,Q,P,Q,P,D,B,4.686,belowground,3.5123845247690495,NA,NA
4042,Q,P,Q,P,D,B,2.98,belowground,2.6793181364140506,NA,NA
4273,P,P,P,C,D,B,1.003,belowground,1.2209271085208837,NA,NA
4273,P,P,P,C,D,B,0.991,belowground,1.2209271085208837,NA,NA
3423,P,C,P,P,D,B,0.365,belowground,0.4832479109402663,NA,NA
3423,P,C,P,P,D,B,0.367,belowground,0.4832479109402663,NA,NA
3120,Q,C,Q,Q,D,B,3.011,belowground,6.519350927590744,NA,NA
3664,Q,Q,Q,C,D,B,4.002,belowground,4.918946893449342,NA,NA
3724,P,Q,P,Q,D,B,1.916,belowground,3.0755833178333023,2.65,5.5154586024585806
3742,P,Q,P,Q,D,B,0.823,belowground,1.0982357520270596,1.54,1.8626502843133883
4035,Q,P,P,P,D,B,2.462,belowground,4.049929044302533,3.82,11.460844159560924
4321,P,P,Q,P,D,B,1.064,belowground,2.005867622846357,2.13,3.5632729275178825
4060,Q,P,Q,C,D,B,4.545,belowground,6.92323523535936,NA,NA
3124,Q,C,Q,P,D,B,4.494,belowground,4.73753797507595,NA,NA
4082,Q,P,P,Q,D,B,3.134,belowground,5.406808646950627,NA,NA
3769,P,Q,Q,P,D,B,2.644,belowground,5.039631857041492,NA,NA
3440,P,C,P,Q,D,B,0.857,belowground,1.6147760073297923,2.22,3.8707563084879846
3854,P,Q,P,C,D,B,1.361,belowground,3.526499886333106,2.58,5.227924334838775
3337,P,C,P,P,D,B,1.65,belowground,2.6345695469168717,2.38,4.448809356748506
4289,P,P,P,C,D,B,1.646,belowground,2.4534069068138136,2.97,6.927918659512553
3543,Q,Q,Q,P,D,B,1.993,belowground,4.319013026914943,NA,NA
4081,Q,P,Q,Q,D,B,3.29,belowground,6.345805691611384,NA,NA
3583,Q,Q,P,P,D,B,2.877,belowground,5.249817444079333,4.04,12.818954663707792
4343,P,P,Q,Q,D,B,0.318,belowground,0.6012083135277382,1.43,1.6060607043314417
3517,Q,Q,P,P,D,B,3.289,belowground,4.2272321766865755,3.25,8.295768100885548
4323,P,P,Q,Q,D,B,1.451,belowground,2.936325872651745,3.05,7.306166415004761
3524,Q,Q,Q,P,D,B,2.189,belowground,3.4344038688077374,NA,NA
4018,Q,P,Q,Q,D,B,2.218,belowground,4.104375486528751,NA,NA
4109,Q,P,P,Q,D,B,3.429,belowground,4.522196044392089,NA,NA
3821,P,Q,Q,P,D,B,0.409,belowground,0.6988188976377953,NA,NA
4258,P,P,Q,Q,D,B,0.698,belowground,1.008049682766032,NA,NA
3521,Q,Q,P,P,D,B,5.549,belowground,8.234393191008603,NA,NA
4404,P,P,Q,Q,D,B,1.209,belowground,2.451199013509138,2.28,4.082813812605295
3566,Q,Q,P,P,D,B,5.083,belowground,4.974056392557229,4.2,13.854423602330987
4085,Q,P,Q,C,D,B,4.928,belowground,9.878901702247848,5.42,23.0721706072288
3139,Q,C,Q,P,D,B,2.402,belowground,3.3338689455156687,2.48,4.830512864159666
3518,Q,Q,Q,C,D,B,2.74,belowground,1.909548707986305,NA,NA
3113,Q,C,Q,Q,D,B,1.927,belowground,2.2242992263762305,NA,NA
4067,Q,P,P,P,D,B,4.194,belowground,6.57911043599865,NA,NA
4370,P,P,Q,P,D,B,1.746,belowground,5.183847589917402,3.7,10.752100856911069
4344,P,P,P,C,D,B,0.289,belowground,0.5043623976136841,NA,NA
3265,P,C,P,P,D,B,0.206,belowground,0.3712274646771515,NA,NA
3580,Q,Q,Q,P,D,B,2.559,belowground,4.546553481995853,3.47,9.456900745652336
4027,Q,P,Q,Q,D,B,2.59,belowground,8.95399935244315,4.32,14.65741468458854
3271,P,C,P,P,D,B,0.463,belowground,0.7225528895502236,NA,NA
4268,P,P,P,C,D,B,2.046,belowground,3.517251534503069,NA,NA
4046,Q,P,P,Q,D,B,2.382,belowground,3.129673259346519,3.79,11.281537758857286
3859,P,Q,Q,P,D,B,1.725,belowground,3.242968152602972,2.75,5.939573610693203
3556,Q,Q,P,Q,D,B,4.262,belowground,7.388165554108886,4.3,14.522012041218817
3893,P,Q,Q,Q,D,B,1.536,belowground,2.8902528916168944,3.13,7.69446726698846
3056,Q,C,Q,P,D,B,3.27,belowground,5.1615137674719795,NA,NA
3987,Q,P,Q,C,D,B,2.479,belowground,3.0774863771949765,NA,NA
3573,Q,Q,Q,C,D,B,3.773,belowground,4.60088109065107,NA,NA
3096,Q,C,Q,Q,D,B,2.429,belowground,5.061087344396911,4.64,16.9093082986817
3339,P,C,P,Q,D,B,0.956,belowground,1.7375035305626167,1.76,2.432849350939936
3898,P,Q,P,C,D,B,1.847,belowground,2.9845292468362716,2.47,4.791635655071493
3827,P,Q,Q,Q,D,B,3.376,belowground,3.9189727268343426,NA,NA
3612,Q,Q,P,Q,D,B,3.705,belowground,2.0916499610777,NA,NA
4175,Q,P,P,P,D,B,5.015,belowground,8.065494519877928,4.14,13.461410361366903
4237,P,P,Q,P,D,B,1.52,belowground,2.6723017890480225,2.45,4.714352475793184
4274,P,P,P,Q,D,B,1.074,belowground,1.8493448653563973,2.27,4.047078196170711
3795,P,Q,P,P,D,B,2.161,belowground,3.7336698562286017,2.95,6.834927516966294
3643,Q,Q,Q,Q,D,B,0.907,belowground,1.2611806890280448,NA,NA
3646,Q,Q,Q,Q,D,B,3.217,belowground,8.338959844586356,NA,NA
3697,Q,Q,P,Q,D,B,5.649,belowground,6.3015444919778725,NA,NA
3771,P,Q,Q,Q,D,B,0.474,belowground,0.8492828652323972,NA,NA
3708,Q,Q,Q,Q,D,B,2.151,belowground,2.8618327236654473,4.74,17.64601177594851
3709,Q,Q,Q,Q,D,B,5.774,belowground,10.468061325011538,4.86,18.55079046018237
3645,Q,Q,Q,C,D,B,2.752,belowground,4.646857627048587,NA,NA
3186,Q,C,Q,Q,D,B,3.233,belowground,10.160564821129642,NA,NA
3650,Q,Q,P,P,D,B,3.027,belowground,2.9599272531878396,2.99,7.021538120589528
4265,P,P,Q,Q,D,B,1.471,belowground,2.2028747390828114,2.61,5.3502108288797565
3044,Q,C,Q,C,D,B,1.28,belowground,1.5590602847872364,NA,NA
3045,Q,C,Q,C,D,B,5.131,belowground,3.309678563801572,NA,NA
4015,Q,P,Q,Q,D,B,4.74,belowground,7.354378930980084,3.41,9.13268838380187
3581,Q,Q,Q,P,D,B,4.155,belowground,4.552910216931545,3.31,8.604900817998784
3619,Q,Q,Q,Q,C,B,5.382,belowground,6.598060085009059,NA,NA
3621,Q,Q,Q,Q,C,B,1.9,belowground,2.6203784074234817,NA,NA
4063,Q,P,P,P,C,B,1.495,belowground,1.7195717169212117,2.72,5.810689772079683
4379,P,P,Q,P,C,B,1.144,belowground,2.217105489766535,2.52,4.987592496839156
3327,P,C,P,P,C,B,0.125,belowground,0.17873602413871495,NA,NA
4311,P,P,P,C,C,B,0.508,belowground,0.7758902184471036,NA,NA
4367,P,P,Q,Q,C,B,0.877,belowground,1.588078065045019,2.3,4.1547562843725006
3614,Q,Q,P,P,C,B,4.097,belowground,5.505983011966024,3.5,9.62112750161874
4410,P,P,P,C,C,B,2.382,belowground,3.9568754693064943,3.3,8.55298599939821
3261,P,C,P,P,C,B,0.8,belowground,1.0539297745262155,2.45,4.714352475793184
3856,P,Q,Q,P,C,B,0.591,belowground,1.116398343907799,NA,NA
4013,Q,P,P,Q,C,B,2.543,belowground,2.6529043613642784,NA,NA
3640,Q,Q,Q,Q,C,B,3.424,belowground,7.417038667410668,NA,NA
3599,Q,Q,Q,Q,C,B,3.401,belowground,7.341996128436701,NA,NA
3849,P,Q,P,Q,C,B,2.222,belowground,4.204662409324818,NA,NA
3817,P,Q,P,Q,C,B,0.908,belowground,1.383644711733868,NA,NA
4378,P,P,Q,P,C,B,1.414,belowground,3.15594236744029,2.67,5.599024967044069
4089,Q,P,P,P,C,B,3.209,belowground,4.867243956710135,1.88,2.775911268711941
3825,P,Q,P,C,C,B,0.856,belowground,1.3398381796763594,2.4,4.523893421169302
3338,P,C,P,Q,C,B,1.637,belowground,3.028900668912449,2.61,5.3502108288797565
3752,P,Q,P,Q,C,B,2.14,belowground,4.0655358532939285,NA,NA
3739,P,Q,P,Q,C,B,0.227,belowground,0.30370071851254815,NA,NA
3151,Q,C,Q,C,C,B,3.78,belowground,5.517093089741735,NA,NA
3191,Q,C,Q,C,C,B,4.683,belowground,10.225367006289568,NA,NA
3785,P,Q,P,Q,C,B,2.257,belowground,3.878775979774182,3.34,8.761587751596574
3777,P,Q,P,Q,C,B,1.738,belowground,2.4555114665784887,3.06,7.354154242788347
3799,P,Q,Q,Q,C,B,2.228,belowground,4.9335479226514005,3.16,7.842671900421561
3679,Q,Q,P,Q,C,B,2.796,belowground,3.7762105524211047,3.94,12.192206929316628
3600,Q,Q,Q,C,C,B,4.568,belowground,6.564431906641591,5.24,21.56514861130178
3046,Q,C,Q,Q,C,B,5.689,belowground,5.4997933329199995,NA,NA
4061,Q,P,Q,Q,C,B,2.098,belowground,2.8602431093751077,3.18,7.942260387540356
3483,Q,Q,Q,P,C,B,1.694,belowground,2.4481368962737924,2.91,6.650830187465933
3118,Q,C,Q,C,C,B,1.608,belowground,2.0599024531382395,2.62,5.391287152825445
3136,Q,C,Q,C,C,B,2.238,belowground,4.107558159560764,4.15,13.526519869112557
3000,Q,C,Q,P,C,B,3.973,belowground,4.851986759529074,6.28,30.974846927333925
4014,Q,P,Q,C,C,B,4.048,belowground,8.456503468562493,3.8,11.341149479459153
4029,Q,P,Q,P,C,B,1.798,belowground,2.98247463161593,3.53,9.786767974279263
4056,Q,P,Q,P,C,B,3.042,belowground,6.108248772053099,5.61,24.718129538260836
4159,Q,P,Q,C,C,B,2.555,belowground,4.515758364850063,4.15,13.526519869112557
3114,Q,C,Q,P,C,B,3.489,belowground,6.523081268384759,4.42,15.343852679397909
3837,P,Q,Q,Q,C,B,1.051,belowground,1.709488085642838,3.12,7.645379881776122
3587,Q,Q,P,Q,C,B,3.983,belowground,7.122529467281157,4.34,14.793445646488976
3383,P,C,P,P,C,B,0.933,belowground,1.911901268246981,2.32,4.227327074670425
4407,P,P,P,C,C,B,1.944,belowground,2.885380715205875,2.93,6.742564692950754
3335,P,C,P,Q,C,B,1.125,belowground,2.030159615874787,1.53,1.8385385606970868
3905,P,Q,P,C,C,B,2.41,belowground,3.8694656278201447,2.39,4.486272849142565
3135,Q,C,Q,C,C,B,3.079,belowground,3.7990868759515295,5.13,20.669244926314306
3135,Q,C,Q,C,C,B,2.462,belowground,3.7990868759515295,5.13,20.669244926314306
3132,Q,C,Q,C,C,B,2.182,belowground,6.224011614689896,3.48,9.511485918008457
4280,P,P,Q,P,C,B,1.922,belowground,4.018319314416407,NA,NA
4280,P,P,Q,P,C,B,1.914,belowground,4.018319314416407,NA,NA
4079,Q,P,P,P,C,B,5.05,belowground,4.38244776489553,NA,NA
4079,Q,P,P,P,C,B,5.007,belowground,4.38244776489553,NA,NA
3272,P,C,P,P,C,B,1.106,belowground,1.8982646854182597,1.42,1.5836768566746147
4293,P,P,P,C,C,B,2.202,belowground,3.5823258313183293,2.31,4.190963139705124
4195,Q,P,Q,C,C,B,3.309,belowground,2.73165657442426,NA,NA
4195,Q,P,Q,C,C,B,3.298,belowground,2.73165657442426,NA,NA
3008,Q,C,Q,P,C,B,5.241,belowground,4.5353882929988085,NA,NA
3008,Q,C,Q,P,C,B,5.29,belowground,4.5353882929988085,NA,NA
3532,Q,Q,P,P,C,B,2.8,belowground,2.2294280144115843,NA,NA
4228,P,P,Q,Q,C,B,0.838,belowground,1.222494333877557,NA,NA
4228,P,P,Q,Q,C,B,0.874,belowground,1.222494333877557,NA,NA
4255,P,P,Q,Q,C,B,0.56,belowground,1.0419620283685012,2.37,4.411502943987127
3584,Q,Q,P,P,C,B,4.887,belowground,6.725268839426568,4.48,15.763255298652147
3250,P,C,P,C,C,B,0.326,belowground,0.4182321697976729,NA,NA
3438,P,C,P,C,C,B,0.104,belowground,0.12745331046217648,NA,NA
3254,P,C,P,P,C,B,0.884,belowground,1.9358298716597433,2.45,4.714352475793184
4253,P,P,P,C,C,B,0.722,belowground,1.4161379433869978,2.24,3.940813824663037
4399,P,P,P,P,C,B,0.885,belowground,1.5087885175770352,2.45,4.714352475793184
4227,P,P,P,P,C,B,1.963,belowground,3.142560674010237,3.35,8.814130888727863
4133,Q,P,P,Q,C,B,3.171,belowground,4.442934052534771,NA,NA
3850,P,Q,Q,P,C,B,0.62,belowground,1.4243288486576973,NA,NA
3626,Q,Q,Q,Q,C,B,2.853,belowground,4.312661458656251,NA,NA
3629,Q,Q,Q,Q,C,B,4.352,belowground,5.005476677620022,NA,NA
4316,P,P,P,Q,C,B,1.695,belowground,4.079776937331652,2.17,3.698361411622244
3885,P,Q,P,P,C,B,1.686,belowground,3.0822724423226626,2.26,4.0114996593688055
4221,P,P,Q,Q,C,B,0.935,belowground,1.6758030738283698,NA,NA
3549,Q,Q,P,P,C,B,3.217,belowground,7.379964315484187,NA,NA
3746,P,Q,Q,Q,C,B,0.756,belowground,1.1412345602468985,NA,NA
3623,Q,Q,P,Q,C,B,3.401,belowground,6.682449142676063,3.49,9.566228169997261
3542,Q,Q,P,Q,C,B,3.544,belowground,5.232810465620931,NA,NA
3844,P,Q,Q,Q,C,B,2.035,belowground,3.4638849277698553,NA,NA
3839,P,Q,P,Q,C,B,2.692,belowground,3.861347056027445,3.3,8.55298599939821
3838,P,Q,P,Q,C,B,1.375,belowground,2.0727898678019576,3.45,9.348201639838129
3095,Q,C,Q,P,C,B,4.44,belowground,7.502056337446008,NA,NA
3723,P,Q,P,P,C,B,2.328,belowground,4.051814881407541,2.22,3.8707563084879846
4218,P,P,P,Q,C,B,1.023,belowground,1.59251968503937,2.97,6.927918659512553
4333,P,P,P,Q,C,B,2.595,belowground,3.978777013109582,NA,NA
3775,P,Q,P,P,C,B,1.035,belowground,1.8281993786209791,NA,NA
3489,Q,Q,Q,Q,C,B,2.944,belowground,6.670073229035347,3.35,8.814130888727863
3511,Q,Q,Q,Q,C,B,3.449,belowground,7.0299460598921195,3.09,7.4990602039351755
3999,Q,P,P,Q,C,B,5.134,belowground,3.4057477559399563,NA,NA
3999,Q,P,P,Q,C,B,5.105,belowground,3.4057477559399563,NA,NA
3860,P,Q,Q,P,C,B,2.645,belowground,2.9739737257252292,NA,NA
3860,P,Q,Q,P,C,B,2.676,belowground,2.9739737257252292,NA,NA
4312,P,P,Q,Q,C,B,1.067,belowground,1.7044901867581512,NA,NA
3553,Q,Q,P,P,C,B,1.531,belowground,2.2718602103870875,NA,NA
3611,Q,Q,Q,C,C,B,3.194,belowground,5.064373350968924,3.93,12.13039609385725
3077,Q,C,Q,Q,C,B,2.764,belowground,4.808150949635233,NA,NA
4435,P,P,P,C,C,B,0.608,belowground,0.8923557291559028,NA,NA
4435,P,P,P,C,C,B,0.6,belowground,0.8923557291559028,NA,NA
3364,P,C,P,P,C,B,1.775,belowground,1.7123762580858497,NA,NA
3364,P,C,P,P,C,B,1.809,belowground,1.7123762580858497,NA,NA
3995,Q,P,Q,P,C,B,3.765,belowground,5.080228160456321,NA,NA
4007,Q,P,Q,P,C,B,3.564,belowground,4.833171444120666,NA,NA
3392,P,C,P,C,C,B,0.224,belowground,0.46906193812387625,NA,NA
3400,P,C,P,C,C,B,0.444,belowground,0.93501870337074,NA,NA
4213,P,P,Q,P,C,B,1.979,belowground,4.738648810630955,3.35,8.814130888727863
4187,Q,P,P,P,C,B,3.123,belowground,6.458108582883832,3.41,9.13268838380187
3243,P,C,P,C,C,B,0.218,belowground,0.474750449500899,NA,NA
3242,P,C,P,C,C,B,0.441,belowground,0.7499638332609998,NA,NA
3325,P,C,P,C,C,B,0.306,belowground,0.7200556623335469,NA,NA
3333,P,C,P,C,C,B,0.337,belowground,0.6079370492074317,NA,NA
4183,Q,P,P,Q,C,B,1.857,belowground,2.8958776806442503,NA,NA
3959,P,Q,Q,P,C,B,0.865,belowground,1.3866896067125467,NA,NA
4368,P,P,P,P,C,B,2.188,belowground,2.7870554074441483,NA,NA
4384,P,P,P,P,C,B,1.166,belowground,1.4055979223069557,NA,NA
3915,P,Q,P,Q,C,B,1.914,belowground,3.206801413602827,NA,NA
3958,P,Q,P,Q,C,B,1.826,belowground,4.1763696860727055,NA,NA
3494,Q,Q,P,P,C,B,2.17,belowground,3.915690164713663,2.01,3.17308711994203
4260,P,P,Q,Q,C,B,1.732,belowground,3.5432829754548396,2.17,3.698361411622244
3853,P,Q,Q,P,C,B,2.015,belowground,4.725150005855567,NA,NA
4055,Q,P,P,Q,C,B,2.673,belowground,5.854897320905753,NA,NA
3576,Q,Q,P,P,C,B,3.377,belowground,6.044650422634178,NA,NA
4329,P,P,Q,Q,C,B,0.394,belowground,0.6073635480604295,NA,NA
4146,Q,P,Q,Q,C,B,6.246,belowground,7.885769938206543,NA,NA
3531,Q,Q,Q,P,C,B,1.947,belowground,2.903662140657614,NA,NA
3359,P,C,P,C,C,B,0.426,belowground,0.776241552483105,NA,NA
3348,P,C,P,C,C,B,0.337,belowground,0.44469244494044546,NA,NA
4017,Q,P,Q,C,C,B,2.894,belowground,4.296830760328187,4.68,17.20210473399627
3042,Q,C,Q,P,C,B,3.617,belowground,6.92917863613505,3.34,8.761587751596574
3813,P,Q,P,C,C,B,1.488,belowground,2.6845502579894047,2.01,3.17308711994203
3356,P,C,P,Q,C,B,0.979,belowground,1.8431035195403724,2.45,4.714352475793184
3495,Q,Q,P,P,C,B,3.845,belowground,7.30600333422889,NA,NA
4319,P,P,Q,Q,C,B,1.733,belowground,2.906366034954292,NA,NA
4088,Q,P,Q,Q,C,B,3.816,belowground,4.569379860981944,NA,NA
3684,Q,Q,Q,P,C,B,4.447,belowground,6.403749974166615,NA,NA
3992,Q,P,Q,P,C,B,3.247,belowground,4.114369562072458,4.03,12.755573031921621
4008,Q,P,Q,P,C,B,2.113,belowground,3.663680327360655,3.36,8.866831105491832
3006,Q,C,Q,Q,C,B,3.682,belowground,8.555794944923223,4.45,15.552847130677971
3593,Q,Q,Q,C,C,B,4.006,belowground,6.145502235448915,4.9,18.857409903172737
3574,Q,Q,Q,C,C,B,2.325,belowground,3.5339467901158024,NA,NA
3183,Q,C,Q,Q,C,B,3.717,belowground,7.068015858253939,NA,NA
4322,P,P,P,P,C,B,1.086,belowground,2.279072891479116,NA,NA
4408,P,P,P,P,C,B,1.554,belowground,2.6122908356927823,NA,NA
3268,P,C,P,C,C,B,0.392,belowground,0.5976450286233905,NA,NA
3386,P,C,P,C,C,B,0.23,belowground,0.4046300314822852,NA,NA
3550,Q,Q,Q,C,C,B,1.937,belowground,3.5926212963537036,4.32,14.65741468458854
3181,Q,C,Q,Q,C,B,6.36,belowground,8.25930346305137,4.49,15.8337055139089
4096,Q,P,Q,C,C,B,2.553,belowground,4.715242041595194,NA,NA
3109,Q,C,Q,P,C,B,3.106,belowground,4.956710135642494,NA,NA
3107,Q,C,Q,P,C,B,3.263,belowground,3.256727013454027,3.8,11.341149479459153
4041,Q,P,Q,C,C,B,5.457,belowground,7.53749974166615,4.11,13.267024315926038
3569,Q,Q,P,Q,C,B,2.321,belowground,5.415631609040996,NA,NA
3932,P,Q,Q,Q,C,B,0.427,belowground,3.7493214430873305,NA,NA
3932,P,Q,Q,Q,C,B,1.872,belowground,3.7493214430873305,NA,NA
3609,Q,Q,Q,Q,C,B,5.404,belowground,8.308760617521235,4.61,16.69136030833891
3606,Q,Q,Q,Q,C,B,4.053,belowground,5.256480735183692,4.75,17.720546061654925
3606,Q,Q,Q,Q,C,B,4.68,belowground,5.256480735183692,4.75,17.720546061654925
3016,Q,C,Q,C,C,B,2.908,belowground,5.390740281480563,NA,NA
3130,Q,C,Q,C,C,B,5.276,belowground,7.819677806022279,NA,NA
4317,P,P,Q,Q,C,B,1.759,belowground,3.1445842891685785,2.75,5.939573610693203
3638,Q,Q,P,P,C,B,3.036,belowground,5.0628526257052515,4.44,15.483025233951938
4291,P,P,P,P,C,B,1.135,belowground,1.947668450892457,NA,NA
4290,P,P,P,P,C,B,1.989,belowground,3.903849863255282,NA,NA
